"id","distratadas","entregues","quantidade","vigentes"
"9a56eb9c-67be-4c07-bdff-a980c4d8b809",0,12,12,0
"58edb597-8856-41e7-9b08-6310ac772afa",0,5,5,0
"b94a1b21-d837-4ab2-849d-fe5452cb8a1d",0,16,16,0
"5a8a4802-c809-4d6a-801b-9301a32ccc1f",0,19,19,0
"dd87f301-986c-4627-8a88-d9e1b09eb159",0,6,6,0
"f8a1c8a9-d2d4-4a3d-9d5b-2f14eeb1e994",0,9,9,0
"18f62f4b-1e94-480a-b298-40eeb6dd1307",0,14,14,0
"83c98714-0067-493c-929d-8ff73ee89290",0,12,12,0
"afed2880-5ee3-4c95-b18c-694dec151800",0,12,12,0
"91e30a4f-db52-4a1f-b106-de9223c62588",0,6,6,0
"18821497-5385-4195-ac6d-38e774ea9f23",0,9,9,0
"91fc93dd-80a5-4a30-b4de-215e1768ec2f",0,11,11,0
"54e38a56-647f-49ba-ab71-bc0029c6b424",0,17,17,0
"5030d46f-582b-4d29-93f8-97420f9cdf45",0,17,17,0
"2d0f5c6d-48f6-4890-a1ae-938da933aa5a",0,9,9,0
"602a39fc-7b33-4e74-afca-354c219b62ca",0,7,7,0
"53525950-26d9-4e4c-9a1a-94454f65f4d7",0,17,17,0
"0088f939-d620-4777-8b93-1146dbd49ec4",0,16,16,0
"4c4e7a55-f982-43fa-b33c-5dba961ba9af",0,5,5,0
"79853e36-f200-45db-95d7-df3c0fbfa57b",0,29,29,0
"83899695-8983-4023-a2c6-1d9bc3d9e93c",0,28,28,0
"3c84e3fd-3fe3-4a0c-9a16-8730c361192a",0,20,20,0
"d7e27661-e23d-4835-92e9-fcb0959dd726",0,50,50,0
"bc60cb54-9ac6-4780-b646-dd971bc3ac0f",0,12,12,0
"e76a0594-1271-43be-8852-3e5fac5d53f0",0,3,3,0
"cea59c89-25c1-40a6-9806-ce6edacebba9",0,24,24,0
"3a2ec645-3278-41cb-a781-e147d97e475e",0,28,28,0
"73c2017a-338f-47a8-a6c2-713140e1ebc9",0,3,3,0
"974f4376-6494-4514-a2b1-9bb3bd5f2520",0,6,6,0
"fbea44f6-bf8f-4e0d-b81a-5b7351c1713f",0,8,8,0
"61c661e2-79cf-4f17-a1ca-8191942add81",0,3,3,0
"a5f56271-d5eb-41de-be7e-2f90cf83abe2",0,4,4,0
"0550a1b3-3ae4-4e3f-b6f3-1822f239ac89",0,10,10,0
"775cfef3-5859-44b3-a282-f98691585660",0,12,12,0
"fabcb2fe-1c06-4a8d-af11-a225fdbd81d1",0,10,10,0
"6680a32d-7d0e-4dad-86af-68926a5dbdb7",0,4,4,0
"11303feb-7033-42ca-9294-ff942cd9b685",0,8,8,0
"37612fc7-6097-4186-b0a4-86c3288b6ff2",0,7,7,0
"1cf3f56b-1647-442d-b220-77fbe3a34834",0,19,19,0
"a8b507b9-2c90-493c-8a47-af2e8e1c9989",0,4,4,0
"aaf3976c-a985-4faa-9156-a1d9ed2d5982",0,6,6,0
"de0e5c1c-d509-4ae5-88de-43c825ebd3f6",0,25,25,0
"a2311827-7f1c-4972-bd24-ddc77a860d8b",0,6,6,0
"83ea28db-2cd6-4a6e-86ee-2e2fe3a48e9a",0,5,5,0
"fadd10ad-f02d-475a-bdd4-5db1a9c30671",0,13,13,0
"210900ce-e8f7-4a2b-bac3-02a2bc7710cf",0,4,4,0
"9cc938ff-6a24-4368-9599-daa5b2f76887",0,6,6,0
"59df076b-b89f-49ee-b9d3-e387f49b5fab",0,5,5,0
"2e5a611a-4c76-4341-9f4e-eed191780dca",0,6,6,0
"af97e718-7d55-42a1-86a9-4397758245bc",0,8,8,0
"9d83b4aa-9cc2-496c-958d-51f59b92dbc4",0,3,3,0
"1951d238-aad2-481f-b826-faa74165f77f",0,5,5,0
"8d79eb62-7790-47d8-91e0-b3093512a49b",0,13,13,0
"f404a79a-29da-4f0e-b47d-a070c493e8a3",0,13,13,0
"b7d510b1-c7e2-4583-9c3c-e216576ca227",0,23,23,0
"f0ad8d98-e38b-4e2d-96a7-ba5db305143b",0,37,37,0
"74a16371-fb00-4304-b747-60c52cb24164",0,9,9,0
"9f3be2cd-8917-427b-9865-369908d9c66d",0,3,3,0
"1c000411-243a-4582-8205-6eaea75f0f1e",0,13,13,0
"84342269-a08e-4fc4-bed2-4da007245600",0,9,9,0
"5d574c99-45b7-496a-b9a7-a61367ab9c57",0,3,3,0
"c8dc7c86-41d0-47df-a83b-c5f5e7ddba5c",0,8,8,0
"0d720a97-d002-4c61-bdb4-81a90163e67e",0,3,3,0
"5898207c-92a4-404a-9070-1cb9a9475f4d",0,10,10,0
"483f630f-51cb-47ac-971b-38fb8ed81a50",0,7,7,0
"724c7e34-0cee-40b2-8fa7-f063e78f0c18",0,8,8,0
"4eb808f1-5070-4b84-906c-7b1a7b134f4b",0,6,6,0
"b6157e72-25ec-4be7-87e0-6bff7a6cc8d6",0,6,6,0
"ea71f061-f434-4cf6-82d9-391f8802dd41",0,3,3,0
"fbb6de5f-b26c-4233-a063-849a8f5de54e",0,5,5,0
"8d620955-d202-44b9-875e-c804449f3628",0,10,10,0
"6e7607f7-42c9-4671-a4dc-1ba2b9665865",0,4,4,0
"27edcb78-05f0-482a-aa68-a5294f775230",0,4,4,0
"7bd1698f-d08b-49cb-a2a5-69f0098ef83c",0,10,10,0
"77df2824-a1f8-4822-89e8-a2f4f6a6d898",0,24,24,0
"eccc9bee-31c5-45b6-b91f-41e3af8d74e0",0,6,6,0
"25ea49a9-459d-4c63-a27a-524bb9293e02",0,11,11,0
"c8fed499-34d8-41c5-9741-595ccd51111f",0,0,50,50
"b8b6fbdb-077e-42c2-a1f3-668fe8c979f2",0,7,7,0
"12622be0-d249-40b3-84d0-d6bd4d30be38",0,13,13,0
"9f7e702f-19b9-4ac8-98c9-f05b84a54b28",0,9,9,0
"954961bb-af4b-4858-a1ce-016a78f36a9c",0,15,15,0
"39408709-6865-441b-8969-1e88a75acf13",0,10,10,0
"646e5ec3-a8fd-4eb5-b316-f7453f9f46f9",0,29,29,0
"588441da-7985-4439-a092-7250589d77a2",0,28,28,0
"555dc942-c894-47a7-8a2b-f85fb1d8b2d4",0,13,13,0
"f3781435-3ee6-4054-81f0-088dab132504",0,5,5,0
"8b61d305-d98b-4bfd-bfa6-3150885e1cdb",0,15,15,0
"089b07c6-b8cd-409f-ba11-8c78cb191729",0,3,3,0
"7dc59f1e-2638-4694-8de4-e869ab218fb2",0,11,11,0
"1001ae73-c7f7-4cf6-a36e-629c6a7045bd",0,32,32,0
"1c458bd1-babf-451a-a5eb-4b54c53b8061",0,50,50,0
"882bcedf-1312-4e2f-8bbe-be1418c3f7b8",0,46,46,0
"1365428b-e3e2-4a5b-9f66-39643ef4bd7a",0,8,8,0
"472bf509-0529-4504-9da3-9a814600741a",0,5,5,0
"5a79cf84-f2c2-4340-a3bf-ad656fc4a2c1",0,3,3,0
"c2b45b06-ea3d-42fe-b1fc-d7eee7a432cb",0,14,14,0
"52deaac7-426a-48ff-adb6-87cd5e98ca9d",0,4,4,0
"35edee2a-9ace-45b8-b443-984563472319",0,9,9,0
"f0d6f792-ed39-490a-84e9-df044518ab68",0,4,4,0
"3f843a3e-de22-4cb8-b089-57b51f8cd487",0,7,7,0
"9d087347-6784-48f7-b209-5e92f45c9088",0,46,46,0
"dad5ea1c-1172-4fbe-b6bc-e35e0a5a3727",0,12,12,0
"12790a51-206f-4b16-9d75-18d9441297c2",0,9,9,0
"72c54fed-027d-4c35-ae14-4aac71385c29",0,29,29,0
"05586730-2935-41ab-87fc-893dd6f292cf",0,7,7,0
"ad973cca-b8ee-4f58-97a9-fca5d8dc7963",0,9,9,0
"acbe0980-588a-4a39-b371-82386638b0b3",0,8,8,0
"65ad8d0b-9f9d-4c81-bb15-19cc3cdd1f13",0,8,8,0
"7135b9a5-ed8c-4f02-a015-dcef0db7cc84",0,11,11,0
"9173cde5-3398-4f92-bc8c-deedcbcb01db",0,6,6,0
"d85344ef-24c6-425c-b7d8-27cc195532ec",0,31,31,0
"9dba8796-325b-46d0-b165-89340b2735ff",0,18,18,0
"6586bc99-597e-4fba-9f59-ce7cfa601a41",0,6,6,0
"6b0fa346-3b13-4fbc-980f-aee2c3df0126",0,16,16,0
"9dbd355d-1a46-4b80-ac4f-cccc1c501cc0",0,23,23,0
"712bb728-c8ae-4477-8fec-5c36d7da1d6c",0,18,18,0
"a36cfd7a-d357-4211-8510-55388636b928",0,21,21,0
"63158007-6088-438d-b3e1-0f794df63838",0,25,25,0
"620c6bd1-5c25-40df-93b4-849fba898ba7",0,8,8,0
"68511df8-9d6a-417f-8d2c-ba77ccfd8555",0,3,3,0
"a96e4fb4-e0cd-4175-8fa2-a220d2cc563f",0,8,8,0
"622b4a80-211d-4549-aad0-eb8e6dbda19e",0,17,17,0
"15c6a4d6-1112-48da-bde2-b7521c3bc3f6",0,27,27,0
"fb5bb6c1-8dc5-4e91-977d-4787600cab8d",0,30,30,0
"b722c951-ff5f-4404-85a2-c5b05732dc95",0,11,11,0
"edc9518c-c99e-4a28-a897-ea519a3e066b",0,32,32,0
"8904378e-69ba-436d-a049-ace7ccedfde6",0,22,22,0
"f1fc1d95-e72d-4405-aee9-d6e578882743",0,6,6,0
"4006f1ee-f618-4d79-949d-0f4125c1b01e",0,36,36,0
"c233c66c-0208-4ae3-9182-b8ad6d32b40e",0,13,13,0
"e6c3a0b5-0a7c-430a-9c03-ae44959f31c2",0,27,27,0
"2e282c0a-f04b-4677-95bc-746b90be1671",0,22,22,0
"6e645b61-52ac-4e84-8c43-9fa39723ed95",0,20,20,0
"67933eb6-a5c3-4862-80dc-0fe95558ed00",0,4,4,0
"6973949e-d227-4959-808c-b8766ce149a6",0,7,7,0
"a5d9af75-d9b9-40bb-9f3b-d081cd06ca1a",0,20,20,0
"0c5d422f-598c-4322-b403-5e25fc077d4a",0,8,8,0
"a9169ac8-8a35-4933-82fa-aec389c6e716",0,40,40,0
"30b71aeb-899c-4b70-8ced-30ee5de38374",0,50,50,0
"750c6fc6-9401-4848-b5e0-f96ad6c86698",0,42,42,0
"445aa58c-51f1-4558-8af1-040ee9ce2474",0,33,33,0
"45397577-eb5b-49d4-b7d9-01b5c3dfef5a",0,16,16,0
"db5030b8-cd54-4057-80c5-38181570d18c",0,50,50,0
"6d522689-e480-44e9-9142-71893eb7e942",0,23,23,0
"0ef65128-4b20-4fa7-a271-4544984aaf5f",0,22,22,0
"4378624e-9053-4a8a-81c8-56dba8789469",0,50,50,0
"02a1733a-d776-450b-8799-2f582f985ad6",0,7,7,0
"ec0d7e2e-2aa4-4a26-92dc-4147f266d4c3",0,9,9,0
"f838b32c-768a-48a1-a654-16ab75c8ad10",0,5,5,0
"488dbe98-f974-44e3-bb8d-bea5c063f0dd",0,7,7,0
"6689a9f7-be93-4e69-ae59-0deb3e312d33",0,6,6,0
"d020c3e8-6e32-400b-9138-2256832889fc",0,20,20,0
"1d0bb9b6-e7b6-4123-a2a5-b0e6dfbf745d",0,11,11,0
"c6f3599a-f973-4636-846c-b37cbd51a2ce",0,25,25,0
"cb2e4988-700e-47ee-8e4d-37694fe87223",0,6,6,0
"d5181800-6bb8-4b9b-9811-73a09edb0e8f",0,36,36,0
"d7f40415-b244-40fd-b910-7c5e6bfc8c03",0,8,8,0
"cd20fe5b-1657-4abf-aaa6-f4563214be61",0,7,7,0
"b34cfc8b-8a46-4572-9190-b797ca6390d9",0,14,14,0
"aaa440b8-b725-4134-acbc-ac3a1a650bb9",0,4,4,0
"e202d271-8613-4e55-b0ac-302e2d068b3e",0,10,10,0
"9a4be1a8-9d84-4683-9920-b37f885b610b",0,40,40,0
"68795fe6-3c55-4db2-8e39-02eeb13081a5",0,35,35,0
"79a512c7-f036-483b-92a6-59d33270b4f9",0,49,49,0
"f888de6e-c665-48d2-b531-638798fbc9be",0,50,50,0
"c58e85cb-bc0b-4074-9e63-bf61fd7ab7c5",0,21,21,0
"1014f7ad-9d87-4299-adff-a498c4436334",0,25,25,0
"b15b4dd5-8f7a-4a9f-baba-726fa7f3fc62",0,23,23,0
"b1a2cb67-3f67-4748-b071-7aea8b10cf09",0,8,8,0
"be8c793d-9d55-4cf5-a5a4-ba102f5307a2",0,50,50,0
"54c2a296-0aee-400b-a5e5-a82662f10b51",0,5,5,0
"0ad2b530-44a2-499d-a3b3-e95a8def9c17",0,33,33,0
"6fd2d895-204f-4191-b1d1-8ff7175d470d",0,11,11,0
"208e011b-5e12-4c44-8b87-c6b273a7059a",0,8,8,0
"5bdc97cc-f082-48a8-926a-9fbca492b143",0,8,8,0
"8aef9bab-34a7-4b97-a9f3-cc3385e86b83",0,20,20,0
"23edc698-475c-4d3a-954f-e4d2ecd9974f",0,7,7,0
"ecb2d966-fe2e-4d1d-a482-bd273ef4dc34",0,8,8,0
"df5772ed-d5bb-4824-9947-25988e2e11f4",0,44,44,0
"3068be48-9d91-4036-82b4-126820e239cb",0,19,19,0
"a18b58b5-1d34-48b7-9a89-85b6469abe4e",0,49,49,0
"0844156d-57d6-423f-a9a5-b2ec2c97d8aa",0,7,7,0
"4954486a-c4cd-4a08-a84b-d500f1902f35",0,3,3,0
"127381d1-fcca-4b33-b472-5b9db21f6cf2",0,6,6,0
"cbffcaf6-a113-4b03-8d64-221a966aa969",0,4,4,0
"a1c83738-a059-4604-a370-4f6d7fc26e13",0,6,6,0
"193d4dc8-6ac3-4499-9860-f36095d30e1f",0,7,7,0
"883ae313-801c-429c-ae59-669b0fdf81d0",0,25,25,0
"9c53ea05-66b3-4d8a-9dba-524de075aed5",0,4,4,0
"6bcb101f-430b-4a97-a02c-69d64b8ff306",0,31,31,0
"3a628f5c-ae31-4b54-9783-5d68e789755f",0,13,13,0
"3da2fa08-a956-446a-8162-5e97804f173a",0,26,26,0
"69000ac7-907b-4e1f-b317-080b066baf05",0,0,10,10
"a431be66-c188-4a65-a44b-f0c2d527391b",0,0,48,48
"e84e1564-6161-43bf-bfb2-bf41fc1708e8",0,0,40,40
"507853e1-2bda-44c9-814a-1d6aa1ac5edd",0,13,13,0
"35cfce8a-6a17-4974-adbb-b1d98b14bbf4",0,31,31,0
"8dea4d36-d939-4112-8326-18c9db4c03e1",0,15,15,0
"cf8aa51a-0c25-4067-9199-103703d7b10f",0,49,49,0
"afcce392-1e0a-4e6b-907e-05fceb83cdce",0,8,8,0
"8f189470-997f-451a-9b07-079240763d9b",0,3,3,0
"b39f574e-8605-43d2-ac0f-4d5678f7934f",0,4,4,0
"901acf79-fbb5-4fc9-9d33-8f0b961635bb",0,10,10,0
"12fedcef-b17d-4dd5-9915-979f2a4d0641",0,24,24,0
"a99f795b-3e91-48dd-8f38-8af238e3ae46",0,9,9,0
"95016cc4-16bf-4eea-86f0-bc93acdc9474",0,6,6,0
"646a6149-ff39-413d-95b6-82ee90b6da40",0,10,10,0
"63a08539-ae1d-46bb-af22-21a87a0b3a82",0,11,11,0
"0acc2aef-5a03-414a-abfd-b1333ada08d9",0,23,23,0
"58842fad-c8e2-4d54-8c8c-ccd3f3b082bc",0,13,13,0
"7b3275fb-664e-417e-8e11-a2eab75841c9",0,5,5,0
"301a96c5-3d2f-4862-91ac-c3bd477ee051",0,23,23,0
"15062495-182e-4490-9ef4-d666964b7871",0,3,3,0
"3cd9539c-d971-4bc4-9c38-033df23d5af4",0,6,6,0
"a4de652b-f3de-4038-91cd-2413a200173d",0,9,9,0
"489f02aa-3296-4cff-8e27-3d4580051189",0,5,5,0
"d94e5abd-5f31-4712-97e1-76b350214c0b",0,45,45,0
"f7b46e39-cac4-4c7d-a92e-6694471efe4e",0,9,9,0
"d0500905-6ebc-4087-be25-b18f28a83225",0,8,8,0
"6cc7cb4b-89b2-4d8b-97b6-89be747264ef",0,15,15,0
"741587ba-1c9d-4fe1-846d-4fa106f6c845",0,5,5,0
"7fe95e0e-bfdc-4c86-9aff-13b8f1fef8fb",0,13,13,0
"57c1b42e-08f4-4cb0-a974-acc0791ea0c7",0,8,8,0
"32f51274-2faf-4bdb-842e-ab4f301f9919",0,6,6,0
"de755cc1-b969-4af9-b23c-298579bab6ae",0,10,10,0
"1d03fec5-41bf-402c-8896-7a2b72e797c6",0,3,3,0
"936f888e-42fd-4cfc-bf78-5ee5c833c4a0",0,8,8,0
"37bef8e8-7695-4857-9ab3-d7a3d233b95c",0,22,22,0
"5e91ae67-4474-42f3-a30b-2dafa707508f",0,27,27,0
"61819c59-8768-4ac9-8143-ef76fae26e93",0,14,14,0
"865727a1-4003-4b4a-a1f0-87eb1d5254fa",0,11,11,0
"40370f53-4b14-4432-b197-b96c1faef26c",0,12,12,0
"d7f554ea-912e-41a8-90a7-e27f49b2c9fe",0,10,10,0
"6a342983-a319-404d-93fc-dbfdbaf64e3f",0,9,9,0
"af32f8a5-1392-4aa0-832f-540fe0064b9d",0,26,26,0
"1ebf43f2-ddd1-4eda-95dc-20ab1564b5ad",0,22,22,0
"8c6615c3-1eee-4a8c-a7d8-9320d83b1aa6",0,8,8,0
"5f6daec4-1ef3-4140-93c2-4661aab66f24",0,50,50,0
"fb50c271-20f6-4a1f-8f88-100b1e9895cd",0,7,7,0
"85dad16a-ccdd-4d5c-bbbe-04df2ea201dd",0,11,11,0
"fba0e61c-6480-43eb-949a-2e6b3d8ecac2",0,4,4,0
"d6ad8478-6ca7-4212-b3cb-6dcfd398069b",0,10,10,0
"7fd40403-a142-49db-9b00-08f5f773d9ab",0,36,36,0
"7f26eb98-dd60-4796-9337-9c77a3cae8ba",0,9,9,0
"bc020418-fce0-4580-9e6a-327d089634da",0,3,3,0
"b81cd6e1-aa9a-44b4-9e90-e226c242c856",0,22,22,0
"2c8dc496-9d44-445c-89a7-2fa2c6a470c6",0,11,11,0
"30fa89f3-36ec-47f9-9fd4-3e41e9a12d12",0,21,21,0
"71e87181-57b8-43b2-9a51-75bd9185fb2a",0,22,22,0
"5ff824ad-789a-445e-9d66-f338c6a0785e",0,12,12,0
"67ba9abe-8537-4fcb-8231-0ff323e478ae",0,15,15,0
"0f929e41-fea4-423d-bc57-0e43c4137459",0,6,6,0
"4813edc7-8605-4238-be27-2b382e1fe634",0,12,12,0
"e159cc4f-62e0-40ca-a3c1-5d825c086df6",0,7,7,0
"e18238ed-6c4a-40ff-b963-ca5b048e5154",0,11,11,0
"66eaef0c-fbcc-4ddc-a401-592bd7f8dbff",0,6,6,0
"9ddd8ccc-794c-462f-ad06-d5f1628c2144",0,10,10,0
"5fb48d5d-49eb-4049-b5e8-e8cde8a5057a",0,10,10,0
"8d9f6987-12d4-4e30-9b3b-4d47574aa17b",0,9,9,0
"4dab90ca-95e2-46e2-a279-97c061b01e56",0,26,26,0
"a99a225b-e3da-463d-8a6f-c1a42849e120",0,30,30,0
"8b3cb4af-fe4c-46c9-840e-d9d4d0937bcd",0,4,4,0
"de5e49fd-5652-4ae9-8012-f6a8664910bb",0,11,11,0
"e1c6cc8f-08b1-4b42-b247-dfb7d7017555",0,12,12,0
"c87c6a38-c3e7-4cda-b4e3-f21581b43766",0,11,11,0
"c83699b0-a2de-4292-b9af-5ec82ef79c9f",0,16,16,0
"2f1150e4-8734-4548-99c0-4a722ae7968a",0,9,9,0
"a5ca7d4f-9073-4ec3-bcc7-79d9f71d5e58",0,10,10,0
"0bc04437-e855-4d71-bc10-eda0a86719bf",0,18,18,0
"6fe23bd4-71fe-43f4-acfd-63e5c9f74f85",0,8,8,0
"4fff7e7f-75de-464b-9e56-769226b1c1cd",0,8,8,0
"dc052025-0796-42dc-b9a1-2880192ceffa",0,21,21,0
"9f7b8f7f-3c21-4709-82b1-ce9c5f0375f3",0,21,21,0
"aa52545d-e6a3-4686-83c4-d304b6dd9ecc",0,4,4,0
"fd982044-7e83-46a3-a27d-d3821c0aa3cf",0,33,33,0
"e8d68223-b611-4dfd-8ff6-b1abd43b8e99",0,16,16,0
"35eb9669-eee9-4d1d-b888-3fb31c777d2a",0,41,41,0
"79953d40-f263-467c-9f5f-56d46bb63ad8",0,34,34,0
"db464b24-33c4-4665-b943-1f5ebd096a40",0,6,6,0
"ec061883-561a-408a-b7e0-f3e28505803c",0,9,9,0
"f399b0d3-856e-4056-98b5-c54a5eb0e37d",0,5,5,0
"a151783a-443d-47a8-92dc-074e8db23975",0,8,8,0
"6ffb2581-7a02-4623-9b1a-2805598b0c2e",0,7,7,0
"9fba3ddc-938f-45d6-a621-81af2b5d070a",0,14,14,0
"52c50db2-1e83-4f3a-be8a-5f3236b6ba59",0,30,30,0
"46dfd286-ba0e-488b-b7a2-cdfab6ba2779",0,25,25,0
"dff59b8d-064b-4d29-8651-869131f8454a",0,16,16,0
"6ea1110f-d053-4ced-b87c-31ffdd5d9e68",0,46,46,0
"8a5781dd-47e4-4ff1-8ce4-dbfe09ba3bcd",0,18,18,0
"4a4c48b6-7e5a-4434-be2a-609724c59079",0,5,5,0
"f386f6b5-7e0a-4668-8ffa-631513bde9b1",0,6,6,0
"1b5eda38-2fae-44e1-bffe-5288fec6031d",0,13,13,0
"682bc13a-f272-47a7-96a9-063eab9335e4",0,7,7,0
"3ad56ac1-bda4-4eb5-97e5-b87c178ef7c1",0,18,18,0
"09658658-e744-4b71-bd7d-77706eafc142",0,33,33,0
"b406f08d-20e9-49d7-b268-c47b3701efa5",0,2,2,0
"41be1fb4-1790-4d2d-8671-8c8baebbfaa2",0,5,5,0
"96cb9b5a-2dbe-416c-b2b2-31f8b4e7fc30",0,3,3,0
"76d1a7fd-8d8c-4385-bb0a-efbd6f05ed83",0,6,6,0
"7eefb19e-700f-471f-bb23-0e29502debfc",0,8,8,0
"7b6106fa-a917-461c-836d-715f0e97c68a",0,8,8,0
"0f619906-444a-4689-ae9c-464ddd63c1e4",0,6,6,0
"3841d56d-41a5-4ca0-957c-93d9de95dc0b",0,4,4,0
"67db935e-9042-4ab8-9968-814fb6f964c3",0,2,2,0
"116a0541-6d12-4177-9df3-6d37f2bde85b",0,11,11,0
"0bc2e91b-5708-44e5-903b-43dd1ce12306",0,5,5,0
"9dbaeec1-76f0-4d3b-bb02-64f13e64e6ea",0,11,11,0
"5ecc42b5-a351-4e1d-95d5-a9a3c8295914",0,10,10,0
"90fdb798-1984-4388-a7b9-d5ca3720ddd5",0,5,5,0
"0d41173c-58b8-42f6-9799-06385408056d",0,42,42,0
"43064ab2-550e-4572-9bfa-4cd5723ff758",0,25,25,0
"3f6f4c05-6dd7-4f95-81ec-66c26f32a30a",0,5,5,0
"4fc462bf-5a4e-4da9-9f5d-b900f1ecfdfe",0,12,12,0
"1a9fae86-86e2-4e61-b91b-9c9734497d22",0,5,5,0
"3ecbdc28-2c00-4723-a501-62bb3df3554f",0,50,50,0
"d7d3eac1-476c-452e-880c-c668f6da6b5c",0,7,7,0
"ad2e747a-b391-454d-a0ed-ec8080e5babd",0,11,11,0
"6009d724-f6fd-4ada-aa91-67231c62ed5d",0,7,7,0
"a9ee9417-a71f-4dd0-a309-37da91c2d30d",0,13,13,0
"b46ac9bc-a824-45ed-ad6b-21c99e177047",0,7,7,0
"542eafd9-f055-4436-ba59-133fcaab4482",0,4,4,0
"5d6a427a-e0c2-49d2-b85e-41c8b6c393f7",0,3,3,0
"1b283b9f-a723-439c-9640-001af44c376f",0,3,3,0
"50211235-9e3e-44cf-84e2-3478646b86fc",0,7,7,0
"ad362af6-62b2-4fa4-8c6d-8e81f765c849",0,4,4,0
"cde4b753-0ed5-4d7a-8d0b-c7c95f58d579",0,24,24,0
"ae66fa79-be13-4408-bee5-f652667b1eed",0,4,4,0
"cd5e514a-7e89-4c06-a75f-8ffee4bdf14d",0,50,50,0
"5a4a0d1c-2a5a-480a-a8e3-eda4d76eb37f",0,6,6,0
"5da8b918-0be4-4389-859f-a1e3fe3adc7b",0,15,15,0
"3e85917c-3d0a-477d-aac0-aa0921104d0b",0,10,10,0
"6614800f-67ae-47e0-8e20-6b688c536494",0,9,9,0
"2b480fb8-58e0-4408-9b30-26f65d1e0dad",0,29,29,0
"eda6ddd9-1b83-4113-86a0-d63bfb2ebc87",0,25,25,0
"e749bdd9-e538-44b3-ada6-7c6a3cae1247",0,30,30,0
"c9104422-6728-4241-a0c8-5dfe6f74a7d2",0,5,5,0
"52c0459f-bcd4-4977-a646-836f27a3b664",0,48,48,0
"55a46916-f609-496a-8cf5-2752617f9782",0,20,20,0
"2e5e8fb1-444b-47e4-b011-1270d4e24248",0,6,6,0
"1e874c37-bc1a-4ae6-8290-1611ed821ebb",0,22,22,0
"fb3ac014-c57d-4826-b1fd-aa9302f30b95",0,15,15,0
"649cfb7b-55b7-455c-8576-78dc214fa4bd",0,4,4,0
"8280ff1e-71f6-4aea-95c9-fc7ff90a4c78",0,16,16,0
"0b80cb05-f76c-4344-8845-4bf995bed7ab",0,11,11,0
"cdd3459d-d298-4672-b90b-aabd09646a6a",0,23,23,0
"90686be4-06a3-40cc-8190-b680830dd018",0,8,8,0
"d16e1023-c830-4c4b-a640-0fad6d2003c6",0,13,13,0
"9205918a-8b59-4df9-af9a-5a7f7a814221",0,50,50,0
"a46a5961-1133-4255-aa33-6f429275c2a3",0,22,22,0
"c9784897-7dbe-4601-b6d3-365574e4dc0b",0,12,12,0
"8295fa77-470a-4915-b1c8-3d046c819178",0,9,9,0
"23c30254-8cea-4621-808c-b41f4bda3a62",0,8,8,0
"fa1a97df-d5be-482b-afcf-e429eac6a84f",0,21,21,0
"a43d878b-ec5d-4169-83d0-1abb2f10d580",0,6,6,0
"f7218561-e0a9-417c-9a82-666a5a78f5a8",0,7,7,0
"680aa5ef-fba6-4137-b8a8-70fd2cafdf24",0,6,6,0
"532e05c8-7bec-470c-b813-48cf4d2bae72",0,8,8,0
"3c197d6b-126d-4a78-92e4-a71cdff2c650",0,15,15,0
"da02d45a-8ee8-4556-bc1e-0f867e0493e9",0,10,10,0
"289cbc15-96c7-4a2b-ab1b-b08433092d9b",0,3,3,0
"9dce2b97-6a09-4ec3-b4b7-fb932c0d54df",0,4,4,0
"102b906d-7ffc-4247-a107-62cd440f5412",0,14,14,0
"f2384d07-aa52-4449-ae4d-b2b23f890c38",0,12,12,0
"80b91770-e76c-4346-9cdf-5a3d0d9779e9",0,6,6,0
"94b0df0c-0c58-44fe-9354-c48447eb7b4b",0,3,3,0
"f1fa0cbf-0933-4a19-87cd-e0750e366b1d",0,13,13,0
"c74de29f-d96a-483f-8eed-6751259d188f",0,10,10,0
"e99f3fb3-64b2-493b-bd31-de63f2ebcae7",0,17,17,0
"1ad6b2f7-ecb2-4fe3-b1a6-6c56db02a549",0,8,8,0
"2405f3ee-f86e-4039-ae85-d862a58a6164",0,10,10,0
"aceeb0db-dd5b-431c-9b8f-ba05dc2da44c",0,8,8,0
"c1eabab5-c963-4ca6-a8b0-96cbcbed4b46",0,3,3,0
"221e2139-1af1-44b3-acf5-d71542fe5345",0,14,14,0
"ab16babe-ae41-445f-a230-12754e76373b",0,3,3,0
"dbead416-d546-4227-a296-9d65cc110760",0,5,5,0
"43ccfc2e-015a-4b5d-82cd-9cc3d936f976",0,14,14,0
"6de4b83d-c621-4e42-a7a4-1b8d9a6222ac",0,11,11,0
"86eab156-c5e2-4f67-a400-f10a3e3b925c",0,26,26,0
"c5f4943c-7bf8-49e4-b7a6-94d8ade0ee01",0,13,13,0
"4692964b-e1a5-4505-aa93-d46d84520219",0,23,23,0
"61ef0e8a-b3a2-4115-8c98-ba22a29af322",0,8,8,0
"81dedbf0-137b-42e5-8cf6-71e43ad8fe3e",0,17,17,0
"1cf2566e-5e88-4349-a312-dd4b2874f808",0,16,16,0
"5b46b310-892d-43ff-a7f3-c08f1b007a15",0,16,16,0
"d809dd51-04d8-448f-8120-1959e2187795",0,5,5,0
"e4c1edec-6054-49fc-abc1-c8aa2474f2a3",0,3,3,0
