"id","nome","regiao","uf"
"52caf41b-c2ee-4509-a0ce-213d3b6fa01a","FORTALEZA","NORDESTE","CE"
"56fc65e9-f2e6-4bf7-8b21-e48d8ac03d72","OLINDA","NORDESTE","PE"
"5742cea5-ca67-4b7a-b84e-abe1f4dd3724","PORTO VELHO","NORTE","RO"
"a2cd7c6d-1093-4860-9980-bc406e84520e","SÃO LUÍS","NORDESTE","MA"
"cd30f85f-d852-4a0d-826c-892ecac4bb4d","ARIQUEMES","NORTE","RO"
"a19570a1-0c0c-4fb2-99a6-356850cc83c6","BACABAL","NORDESTE","MA"
"a3f48a82-8fc3-4f3c-952f-e09856c9edc0","JI-PARANÁ","NORTE","RO"
"7b6b6de2-9111-47ea-a146-322b47678b28","CACOAL","NORTE","RO"
"6d9b0eb6-80ae-4445-bf32-773cfa1aaf4b","PIMENTA BUENO","NORTE","RO"
"0b51c01a-d074-4ba6-9c59-e5694e8e09c3","VILHENA","NORTE","RO"
"8e185dbe-2f4c-47c6-954c-3b890b48ca2d","MAUÉS","NORTE","AM"
"03e13ed2-0ac1-4487-8db7-e78ce2edc6a9","BOA VISTA","NORTE","RR"
"96208894-bf20-49b6-8c52-33824f0c7da6","MACAPÁ","NORTE","AP"
"94f7fa01-8629-40d4-9272-1b799a5626d8","IRANDUBA","NORTE","AM"
"cccf1c3f-030e-46d5-9d2e-668bccb3357a","RIO BRANCO","NORTE","AC"
"cca390c5-fc62-4331-bf9e-628557335d67","QUEIMADA NOVA","NORDESTE","PI"
"2e70a55f-5882-4863-9774-d9c4882f15ab","MANAUS","NORTE","AM"
"2f455879-60fe-49e5-90dc-dbbfa30c1e0e","PARAÍSO DO TOCANTINS","NORTE","TO"
"dcd29121-18ae-495b-9992-4ca5aba5b2ed","NOVO AIRÃO","NORTE","AM"
"a0300286-4edd-4a52-8ce3-b1bd6ccde62c","AUTAZES","NORTE","AM"
"a64d2dab-eb7f-439c-bd1c-99ae46e99c21","CAREIRO","NORTE","AM"
"dc272b17-9d76-425c-adeb-bc50171573fa","COARI","NORTE","AM"
"ba0490df-f2c4-4777-a4b3-daac0343cd51","HUMAITÁ","NORTE","AM"
"c57da1af-bca3-4b61-ba4f-558acd16821e","ITACOATIARA","NORTE","AM"
"1fd2b297-3c18-4bbb-9dd1-c1923a708ad3","ITAPIRANGA","NORTE","AM"
"f35844d2-2bd3-46bb-aff1-5287f67a777d","MANACAPURU","NORTE","AM"
"b4698092-daaf-4712-8f9e-3edf12bcc585","AUGUSTO CORRÊA","NORTE","PA"
"14daa102-0032-4892-80bf-252c2062ff91","PARINTINS","NORTE","AM"
"e3e691df-0aef-4225-8a5e-803327e010b3","SILVES","NORTE","AM"
"d9208601-a619-47b1-926b-cd82c33d978b","BELÉM","NORTE","PA"
"ca0b2c11-c8f7-4037-af37-8fa349945b22","ABAETETUBA","NORTE","PA"
"aa20e415-5892-4a29-9b8c-375dc1f9c3f4","ACARÁ","NORTE","PA"
"7cd10cb9-7436-4120-b03e-239552f92df3","ALENQUER","NORTE","PA"
"d7461adf-d604-4f6b-b4dc-3c9f096f4b4a","ALTAMIRA","NORTE","PA"
"f7aef220-6e80-4b9c-9a0d-e4514c47b36b","ANANINDEUA","NORTE","PA"
"9d928ee9-5dac-4016-b447-ba42af9846b7","BARCARENA","NORTE","PA"
"a8f63b57-ccc3-4c8f-9e04-e34216f66ebc","BENEVIDES","NORTE","PA"
"24244490-97e4-49aa-82e0-265fb8be8dc6","BRAGANÇA","NORTE","PA"
"b2b18341-d69f-4b98-99b0-f40d02224b5c","CASTANHAL","NORTE","PA"
"07fa4f4f-335b-4371-86f0-d640eee2e5ec","BREVES","NORTE","PA"
"6b9d5d07-1085-4a51-9421-3988065a139c","CAMETÁ","NORTE","PA"
"c7e069da-594a-4f08-b135-8032d44a6229","CAPANEMA","NORTE","PA"
"5b72c3e1-4e84-46a4-a401-7f96581d4156","CAPITÃO POÇO","NORTE","PA"
"4d18dbec-f6b4-4561-8af4-1bcd8ab04903","IGARAPÉ-MIRI","NORTE","PA"
"fd5d808e-01c2-43db-9bd9-e3a49936b5d6","MUNDO NOVO","CENTRO_OESTE","MS"
"5329164b-8ee0-4e2a-80a0-6687ab701b44","ITAITUBA","NORTE","PA"
"016b388b-3305-45a0-822f-f9fc9eca7ff3","ITUPIRANGA","NORTE","PA"
"ffca2b07-c5d1-4549-ae89-006543d94a0b","JACUNDÁ","NORTE","PA"
"e1c299c9-6af7-4ae0-acd4-49000eef38b0","MARABÁ","NORTE","PA"
"b6435ef2-f12e-4ab1-b44e-fdd8ffe58f1f","CUTIAS","NORTE","AP"
"02dde764-c2b3-4177-83cb-37be4e6c26ad","MOJU","NORTE","PA"
"f1e9aa32-932d-43eb-841b-d0d6d0ddb6da","MONTE ALEGRE","NORTE","PA"
"23953019-0905-41ba-a8de-811f77bf863a","ORIXIMINÁ","NORTE","PA"
"efe890d9-3b58-4a4f-8ffc-f297e8f2fd27","PARAGOMINAS","NORTE","PA"
"66a9bd5e-66c1-4536-a90a-32c530d27ccd","SANTA ISABEL DO PARÁ","NORTE","PA"
"39493f2d-d8ae-46a6-80ad-af9e8a381e41","SANTANA DO ARAGUAIA","NORTE","PA"
"5eec4eac-e88e-4a38-a914-359f24bec9a5","SANTARÉM","NORTE","PA"
"239b48f1-ae2f-442b-b397-eac3f62c344c","SÃO FÉLIX DO XINGU","NORTE","PA"
"ee302fc3-8c21-4bf9-8e5a-9747520cdde5","SÃO MIGUEL DO GUAMÁ","NORTE","PA"
"509cf811-bd35-48d0-aaa0-ec2cea4795ea","TOMÉ-AÇU","NORTE","PA"
"5ef8269a-cd59-4441-8312-553cc939b176","TUCURUÍ","NORTE","PA"
"4f38a95e-e2d2-41ed-a729-1dca887c6948","VIGIA","NORTE","PA"
"b12a042c-7ccf-47a1-af34-3bac6318d89f","VISEU","NORTE","PA"
"1f4adcb5-a7bb-4788-884d-2232d80f9267","PRESIDENTE FIGUEIREDO","NORTE","AM"
"3f894f22-28a0-4297-977e-db6658c6ce9e","COLATINA","SUDESTE","ES"
"a63ba4db-6bf9-433f-9a10-eec918ec9f70","RIO PRETO DA EVA","NORTE","AM"
"b0583914-d9a2-4332-974c-f61ea5f043f0","TABATINGA","NORTE","AM"
"ab165621-7083-4598-8ccc-d0c597cdb254","REDENÇÃO","NORTE","PA"
"585fd7ca-b0ad-435d-86e4-acf8f09b38cf","XINGUARA","NORTE","PA"
"3c41a8ad-186d-4ad3-b88b-68e5cf31b0ba","PALMAS","NORTE","TO"
"81a5e4bd-61d2-4fd4-960d-730f37e8b6db","BALSAS","NORDESTE","MA"
"f5f09393-951f-42d9-b867-8659a7307afd","BARRA DO CORDA","NORDESTE","MA"
"415e7a8f-2df1-41c7-87d6-1c35e1216ded","TURURU","NORDESTE","CE"
"439d855c-ac2e-4177-8cd8-636710f09286","BARREIRINHAS","NORDESTE","MA"
"ace47b75-17c7-4075-8822-048de156cec9","CARUTAPERA","NORDESTE","MA"
"ad6dd9ed-d6a5-47ac-b941-447ab13767b7","CAXIAS","NORDESTE","MA"
"1eb8de9a-adcb-43b1-b25e-ccb4b9c3e346","CHAPADINHA","NORDESTE","MA"
"9a6406ae-55ee-4ed5-a1e1-96e181a28ab8","CODÓ","NORDESTE","MA"
"5e78235d-3601-4f33-aa0b-cfb9e93caca9","COROATÁ","NORDESTE","MA"
"6867f2ed-7c2c-4698-8835-f43c32ba84e5","GRAJAÚ","NORDESTE","MA"
"bc0ebcc6-23c3-4689-b402-e9411f84da08","IMPERATRIZ","NORDESTE","MA"
"c22ae57d-e4ce-4aea-8a59-0e18c3ad99fd","AGRESTINA","NORDESTE","PE"
"fdde74a9-021a-4c7f-8a88-92ff9ffbef28","ITAPECURU MIRIM","NORDESTE","MA"
"cce74ca2-dbfd-420d-a90c-2323c212c526","PAÇO DO LUMIAR","NORDESTE","MA"
"5d480732-3f34-4f8c-896b-8a14956c3a97","PINHEIRO","NORDESTE","MA"
"b044b11a-f4fe-4ea0-9dc6-a0372a2bc328","PORTO FRANCO","NORDESTE","MA"
"2b871bd6-d4c3-49cd-8551-c39e355caea0","SÃO JOSÉ DE RIBAMAR","NORDESTE","MA"
"ea9b0901-376c-42d1-af52-7484146ba0e5","ROSÁRIO","NORDESTE","MA"
"7d3428c1-ebed-4261-a433-d11888247c18","SANTA INÊS","NORDESTE","MA"
"c6382fdc-29dc-4323-9261-779cb63e8038","SANTA LUZIA","NORDESTE","MA"
"9e1c50f2-04c8-463f-babc-edf35bf95a59","TIMON","NORDESTE","MA"
"53277a08-c145-4cfa-83e4-0871f97efe40","TUTÓIA","NORDESTE","MA"
"c9e85381-c768-4f9d-8f55-96b4017f42a6","VARGEM GRANDE","NORDESTE","MA"
"8bf868e6-df00-4d7a-9493-76c364d274c6","VIANA","NORDESTE","MA"
"7000877e-305c-43f0-9af2-fa0c73d62c76","GRANITO","NORDESTE","PE"
"8d380bcb-779b-43bc-97b7-43ae0e448991","AÇAILÂNDIA","NORDESTE","MA"
"597196a9-73c4-4c38-ba09-64d4d14b13b2","ESTREITO","NORDESTE","MA"
"99c135ab-13a8-4a7c-95c5-1e727a41ae19","TERESINA","NORDESTE","PI"
"ddbffd76-348b-4469-bb9f-8a0d85daa575","CAMPO MAIOR","NORDESTE","PI"
"735979aa-f693-4ebb-85dd-6cb6d764c732","RIBEIRA DO POMBAL","NORDESTE","BA"
"3466a478-411c-4c74-9e01-816d3f127d37","CASTELO DO PIAUÍ","NORDESTE","PI"
"350b3ded-f6c9-44e5-98cf-a8aba55fcd78","DEMERVAL LOBÃO","NORDESTE","PI"
"70473fac-ee30-4a15-afc2-71a556c8009e","ESPERANTINA","NORDESTE","PI"
"415c55fa-d45a-404c-8f08-6419bb1551cc","FLORIANO","NORDESTE","PI"
"a68bd2da-e757-4351-92e1-1b84e58363af","BARRAS","NORDESTE","PI"
"c4c63241-47ae-4070-8d86-dac0480c1189","BOM JESUS","NORDESTE","PI"
"55f46d06-5787-4e1b-9fe0-d12687de6cbf","BURITI DOS LOPES","NORDESTE","PI"
"d995df2e-b5a1-4d89-b030-516b7eb8ba88","JOSÉ DE FREITAS","NORDESTE","PI"
"28369426-2809-4ee8-8227-43b87e74aeb1","LUÍS CORREIA","NORDESTE","PI"
"14823981-b1fb-4157-be07-65e1b6013d77","LUZILÂNDIA","NORDESTE","PI"
"0f2a3f3c-8b8e-4c54-be7a-a18627d40936","OEIRAS","NORDESTE","PI"
"15029cf0-2d56-4c85-81d9-b1fdbdfba6de","DOMINGOS MOURÃO","NORDESTE","PI"
"aa3842c0-dd3e-4561-9a6c-610f9207f3be","PARNAÍBA","NORDESTE","PI"
"7b2f4793-b99b-4d80-a59c-ee5dc1b39ede","CUMARU DO NORTE","NORTE","PA"
"5e074aa4-d637-49e3-8a99-41c36e8dc7f2","PICOS","NORDESTE","PI"
"ca4853f0-2950-4bd7-a59c-a5355dbfb2c0","PIRACURUCA","NORDESTE","PI"
"85c519c5-6d66-48a4-96d7-9fe22aca1f67","PIRIPIRI","NORDESTE","PI"
"365cf00f-1bb3-4139-81e5-7bee8a075e4a","PORTO","NORDESTE","PI"
"7bd1fea5-9c7b-4287-866c-31d98009c02e","UNIÃO","NORDESTE","PI"
"ebc6fe19-60ab-4bdc-925b-bfbb597faa49","SOROCABA","SUDESTE","SP"
"25a00b6a-6314-4118-8524-1e7cfcf2a4ae","ACARAÚ","NORDESTE","CE"
"1da2148c-4469-4872-8e05-b9481547ec76","AQUIRAZ","NORDESTE","CE"
"9fb76722-2f34-438f-8f6e-593d3c16eccb","BARBALHA","NORDESTE","CE"
"56d167cc-1486-4082-b30b-fcbcfe67bcdf","CAMOCIM","NORDESTE","CE"
"a9e86ffe-1303-4d46-9d90-bf748f771fea","CANINDÉ","NORDESTE","CE"
"a7625718-2deb-4851-9be3-cd88d821589e","CASCAVEL","NORDESTE","CE"
"6162ac25-d6e4-4f8c-959b-02f05263cd39","CAUCAIA","NORDESTE","CE"
"6950dbbb-d6f9-4652-b41e-974ade46e0ac","NOVA OLINDA","NORTE","TO"
"72b3cb92-4935-4cc6-a6f5-f8702f7b751d","ITAJÁ","NORDESTE","RN"
"29c1735d-8814-4135-8e3a-37d326a15c00","CRATEÚS","NORDESTE","CE"
"02e09abf-9c84-4de8-9ed2-b4c27eeb82c5","CRATO","NORDESTE","CE"
"7a218b14-a9b8-46e1-ba23-c99378919fec","IGUATU","NORDESTE","CE"
"2cdc133a-31d7-42e2-8ce6-d8f3c85a82a8","ANGICAL","NORDESTE","BA"
"64deae74-6eb1-4a44-af3e-b58986ecf089","ITAPIPOCA","NORDESTE","CE"
"63c0a28d-86f6-4bc4-aa59-625bc20cc92e","JUAZEIRO DO NORTE","NORDESTE","CE"
"4e895122-8447-485d-8d3c-7e3bf0fb19f1","LAVRAS DA MANGABEIRA","NORDESTE","CE"
"e6181c71-6620-40c1-a762-260373b5cc8d","MARANGUAPE","NORDESTE","CE"
"2e323461-6cd1-47f1-952d-82a703530a53","PACAJUS","NORDESTE","CE"
"468f6c5e-c5ce-4f0b-9eac-f12b3654c3b2","RUSSAS","NORDESTE","CE"
"d2145f7a-77de-4f8c-a3d8-122adf440149","SOBRAL","NORDESTE","CE"
"be63b6c6-ae16-45e2-8643-2b1ba72f018c","TIANGUÁ","NORDESTE","CE"
"c9287701-2ae8-485b-ba8e-ece979c553e5","MARACANAÚ","NORDESTE","CE"
"51596f10-f11e-4213-81f0-050fa49218df","NATAL","NORDESTE","RN"
"a5e5a4ef-1a6b-4f5e-bb3d-f3bbfee72cd5","AÇU","NORDESTE","RN"
"77cde7ab-405f-4f36-a5fe-310c291a18bf","CEARÁ-MIRIM","NORDESTE","RN"
"44d5d707-cc2e-4143-af7a-578d70d6212b","EXTREMOZ","NORDESTE","RN"
"2bff5171-7516-4682-8915-40e655785bb7","MACAÍBA","NORDESTE","RN"
"ac0e94f6-1ba1-4140-ad87-0bcc540b9355","MONTE ALEGRE","NORDESTE","RN"
"4790ad15-3530-487c-a600-dc06e7dead50","MOSSORÓ","NORDESTE","RN"
"d8d9fb06-61d7-4c96-87a1-336bb2c46696","NÍSIA FLORESTA","NORDESTE","RN"
"9f60242b-0d5b-42c7-b264-99d66a437e40","PARNAMIRIM","NORDESTE","RN"
"9e68af69-9dcf-4714-9c7a-152302201c46","SÃO GONÇALO DO AMARANTE","NORDESTE","RN"
"96eecdad-b732-4d01-a5c8-13cea14fe31e","JOÃO PESSOA","NORDESTE","PB"
"e5986e5d-50a4-4e47-a976-fb128b22ab7c","SÃO JOSÉ DE MIPIBU","NORDESTE","RN"
"bfa8f4a6-67eb-42c1-9644-d146f2bf2421","RERIUTABA","NORDESTE","CE"
"9ed9f491-2810-41e2-8310-139efcb2f513","CAJAZEIRAS","NORDESTE","PB"
"299c9fd3-844e-47df-b387-9d01a81d21c6","CAMPINA GRANDE","NORDESTE","PB"
"5e73a6c0-a916-48f8-92a9-63ddf5faaf84","GUARABIRA","NORDESTE","PB"
"6d7087a4-f53f-4fba-972c-e8fcd4f0b090","MAMANGUAPE","NORDESTE","PB"
"ee5b6f18-b477-4a7f-ab53-4c4e27fec167","PATOS","NORDESTE","PB"
"89bbd60e-1aa7-4bab-8eeb-75a5582e59cc","PILAR","NORDESTE","PB"
"664fff51-2646-45ae-b599-a52a636fc346","SOUSA","NORDESTE","PB"
"366fd6a0-b867-4868-9ecb-dce0b843672b","ROLIM DE MOURA","NORTE","RO"
"9aacde89-514a-4548-a1d6-5cda9deb7acc","RECIFE","NORDESTE","PE"
"df13efa5-5b8d-4008-84a6-a34d3747c55f","ÁGUA PRETA","NORDESTE","PE"
"973c54b0-4354-45c3-b87d-b721e1145e51","ARARIPINA","NORDESTE","PE"
"df4ff305-43e5-412a-925d-eaab7518a9be","BARRA DE GUABIRABA","NORDESTE","PE"
"ea18a70e-f935-449d-a418-8a27e5e1a957","BARREIROS","NORDESTE","PE"
"03c5edcd-86e4-49ba-a969-4de16b16592e","PORTO ALEGRE","SUL","RS"
"639d3f76-84fc-4dea-a0b8-a3eaade9242c","BELÉM DE MARIA","NORDESTE","PE"
"4bd863ef-ed5a-453e-a79b-fadfa203f378","BELO JARDIM","NORDESTE","PE"
"d0f46c38-07a7-4cae-9453-ddc5a6d2bf5a","BEZERROS","NORDESTE","PE"
"9bc8f162-8277-4bc6-bf17-07cc2917248e","CABO DE SANTO AGOSTINHO","NORDESTE","PE"
"1fc8df43-7ab6-4c1a-8bc4-471f180ac0b5","BUÍQUE","NORDESTE","PE"
"16e08ca2-3b55-411a-b7d5-de6a9f84c631","IGUATEMI","CENTRO_OESTE","MS"
"818d9f59-82cb-4970-82bd-83fd8add9922","CARUARU","NORDESTE","PE"
"ac47fd96-930c-4348-b0d9-df3cf106b672","GAMELEIRA","NORDESTE","PE"
"0692d07a-790a-4348-acf4-320285bdb396","CATENDE","NORDESTE","PE"
"b2259d1c-46aa-4128-b864-65c9179effa2","CORRENTES","NORDESTE","PE"
"def759b3-6399-4c1a-a5ec-cb7db1618540","CORTÊS","NORDESTE","PE"
"5feb911e-c3e6-49ef-ac97-6f1e21cc4f4b","GARANHUNS","NORDESTE","PE"
"177184ea-3c5a-4eee-a34d-ac9d3bdf530c","GRAVATÁ","NORDESTE","PE"
"5d181d3e-c7f4-489f-8b0b-a1b74dd481b7","IGARASSU","NORDESTE","PE"
"321c8835-ca77-4c62-98bb-0196c0b16ee7","JABOATÃO DOS GUARARAPES","NORDESTE","PE"
"f5b51b95-f852-4a59-a5ba-a69c22584822","JOAQUIM NABUCO","NORDESTE","PE"
"e0ae7ddf-a9e2-4d90-b6da-6ec6d4fdcf43","JUREMA","NORDESTE","PE"
"3df8ebfc-ec4e-49fb-95e1-bdf6077866a0","LIMOEIRO","NORDESTE","PE"
"511f575b-21bf-4db1-ab0e-5377ae0b6755","MORENO","NORDESTE","PE"
"c3149105-b50d-4500-a5af-7da825797614","OURICURI","NORDESTE","PE"
"8f7289a8-9183-4815-b378-da103f0ab016","PALMARES","NORDESTE","PE"
"06d5a3b8-1213-4487-a5fb-a511b4cd28d9","PAUDALHO","NORDESTE","PE"
"24b10716-2096-4069-82b7-4ebe283b3fe5","PAULISTA","NORDESTE","PE"
"96d61fff-2500-4d2b-a78e-5f8f3e8877c3","PESQUEIRA","NORDESTE","PE"
"27db9232-94cf-4238-b6b8-10e28050f189","PETROLÂNDIA","NORDESTE","PE"
"6a8859dd-e75a-477c-9302-ba4913f55c75","PETROLINA","NORDESTE","PE"
"117f0771-88c0-4f52-9073-222ba3739c18","RIBEIRÃO","NORDESTE","PE"
"8350803e-9b7e-4afa-9f32-3692942b9f09","PRIMAVERA","NORDESTE","PE"
"16e28b83-00ba-46f2-96d6-f5c73edea778","SALGUEIRO","NORDESTE","PE"
"daf03a7b-05ef-413a-89ab-ff374e0f8a66","SANTA CRUZ DO CAPIBARIBE","NORDESTE","PE"
"fe2ee1e8-02cf-4d1e-a2a3-0a8fd6187e2f","SÃO BENTO DO UNA","NORDESTE","PE"
"f60a9f74-8b5e-44b6-b5ab-49b41c74686b","SÃO LOURENÇO DA MATA","NORDESTE","PE"
"ab6fcd4d-6e47-4e51-8492-a80c9e0b68bc","SERRA TALHADA","NORDESTE","PE"
"6d95b3e1-05b2-4d56-9fff-35ff1a02046d","SIRINHAÉM","NORDESTE","PE"
"854323e8-3444-4dcd-9cab-c63dac7d0630","SURUBIM","NORDESTE","PE"
"b8e2f19b-1e0d-43d2-b2fe-ca80a17e8968","TIMBAÚBA","NORDESTE","PE"
"bc40462b-642f-46bf-937f-514cc8684c07","TRINDADE","NORDESTE","PE"
"ba525506-8f99-4255-8280-a6945322ca09","VITÓRIA DE SANTO ANTÃO","NORDESTE","PE"
"26e00b92-5f43-4a9d-81ba-29ba99490004","ABREU E LIMA","NORDESTE","PE"
"d2a5a33e-2281-4c10-8719-b5329bf41e95","MACEIÓ","NORDESTE","AL"
"413253d2-83e1-4d79-a7a3-dd0d61576c63","CUITEGI","NORDESTE","PB"
"64cf9e25-4b27-456d-a8cd-1019c8afc7ca","ARAPIRACA","NORDESTE","AL"
"aa42e429-2f97-4421-9a96-1e5ffbcec3ca","ATALAIA","NORDESTE","AL"
"df46bc5f-356e-4dab-915d-4836de476e35","BARRA DE SANTO ANTÔNIO","NORDESTE","AL"
"11d5e5e9-928f-4db4-811b-a2ace1f99a7e","BARRA DE SÃO MIGUEL","NORDESTE","AL"
"5664d45b-1f9e-4691-8cf3-bdf1011a9fbb","CAPELA","NORDESTE","AL"
"ac8b39e0-f659-477d-8f9a-927bd734e49e","CORURIPE","NORDESTE","AL"
"6aa59abf-9920-4539-a987-48dd58d33817","BRANQUINHA","NORDESTE","AL"
"93c021c9-029e-4770-83a6-aa9d5aae3044","CAJUEIRO","NORDESTE","AL"
"23551c13-bf47-417f-8c3b-95d180523ee4","CAMPO ALEGRE","NORDESTE","AL"
"13ac2080-f1e8-405d-99b6-3dd7d719bdde","IBATEGUARA","NORDESTE","AL"
"48b017ba-14cc-4ffe-972e-3d5a3fd9a5a5","JACUÍPE","NORDESTE","AL"
"1eb53a40-6686-400b-b02c-62084f352f85","JOAQUIM GOMES","NORDESTE","AL"
"cfc480ad-ecb2-419f-b980-45cf2d2009aa","JUNDIÁ","NORDESTE","AL"
"b94f87c9-8632-4fc0-bed7-5a346763d9ca","JUNQUEIRO","NORDESTE","AL"
"3cd134be-744d-4cdc-a17e-14f178c05a1a","SANTA CRUZ DO ARARI","NORTE","PA"
"97bf4fa0-a676-45fc-a05d-a513dd3c4029","MARECHAL DEODORO","NORDESTE","AL"
"67aee419-0218-4b76-88a3-d77db4e5e846","MURICI","NORDESTE","AL"
"383c0f2c-a9eb-4e15-a19b-ea7ed6b7c8aa","PALMEIRA DOS ÍNDIOS","NORDESTE","AL"
"36e05f2a-457c-4d28-a3ac-34cf1a7545fb","PAULO JACINTO","NORDESTE","AL"
"fe385553-84b4-49fa-895a-a746d17168d4","PENEDO","NORDESTE","AL"
"844056f0-773f-4b1c-8d2a-d95c34212e40","PILAR","NORDESTE","AL"
"eacda2f9-e503-4b08-b2c1-aa9a3bc4b9f8","VALE DO ANARI","NORTE","RO"
"7d108cca-d11a-4031-904e-018faa5e1696","QUEBRANGULO","NORDESTE","AL"
"9103986f-afb7-4cfa-8168-cba369cd9b5d","RIO LARGO","NORDESTE","AL"
"67b549ad-7059-439c-a361-dc7e46efc1fd","PAULISTANA","NORDESTE","PI"
"3a1b7153-8031-4719-ab10-72613ba9e386","SANTA LUZIA DO NORTE","NORDESTE","AL"
"a3d0df61-8f42-402f-b82c-74663486b231","SANTANA DO MUNDAÚ","NORDESTE","AL"
"0dec4d1a-70b4-40db-a051-f6c902920c8c","SÃO JOSÉ DA LAJE","NORDESTE","AL"
"5ec1395a-0996-400c-9731-16277364d745","SÃO LUÍS DO QUITUNDE","NORDESTE","AL"
"97aff995-54a2-4e22-a885-5e887453e33b","SÃO MIGUEL DOS CAMPOS","NORDESTE","AL"
"219535d9-b4c6-47aa-8b27-f3c90c1d438f","SATUBA","NORDESTE","AL"
"f94a9fd8-6532-4967-9f68-820cde2be2c0","UNIÃO DOS PALMARES","NORDESTE","AL"
"a263ac53-bec6-415f-8246-5592572bbe5b","VIÇOSA","NORDESTE","AL"
"8d4b777e-3d27-472d-9b67-403e5b9080ab","ARACAJU","NORDESTE","SE"
"87f69eed-3d0b-47dc-bffc-28a04658a7eb","BARRA DOS COQUEIROS","NORDESTE","SE"
"bc82434b-1aa3-46e5-95e4-092ac4c5ef44","ESTÂNCIA","NORDESTE","SE"
"88d14782-5cb7-487a-8c33-ebcf195124e2","SUZANO","SUDESTE","SP"
"6c7163bd-5803-400c-b1de-def39df76f3f","FREI PAULO","NORDESTE","SE"
"73742cb1-23d3-4a57-b3da-df2c072892fc","ITABAIANA","NORDESTE","SE"
"a164347f-5547-43fb-b259-ab40c3c3e8b5","LAGARTO","NORDESTE","SE"
"a8e51adb-e4b3-406c-ba6d-10eecfb44084","NOSSA SENHORA DO SOCORRO","NORDESTE","SE"
"94a42cc9-8610-4972-af80-5335482e78f9","SÃO CRISTÓVÃO","NORDESTE","SE"
"7ed9c8a3-d4be-44d0-b988-dd86cce5bca6","TOBIAS BARRETO","NORDESTE","SE"
"8db29474-5c73-456d-b0fe-98a0dacef5bf","SALVADOR","NORDESTE","BA"
"7c3d5fbb-0ee4-4aef-a06d-8ceeae35f947","PUGMIL","NORTE","TO"
"98a593d6-5829-4dbb-91f7-969b32ed5b2a","BATALHA","NORDESTE","AL"
"8af9753e-a896-4b43-b19a-38fda1dc20f9","ALAGOINHAS","NORDESTE","BA"
"c4475dac-c4c2-4ba6-b5f3-19774839035b","AMARGOSA","NORDESTE","BA"
"8ebde0a5-d599-46bd-8777-b8afc832f244","SULINA","SUL","PR"
"f0aec318-3fe0-4de9-8820-a135faf2962b","ARACI","NORDESTE","BA"
"bcac515c-6ca5-47c4-9a44-1a6708070f0c","BARRA","NORDESTE","BA"
"0ad0db9a-55d6-486a-afa5-85ba673c077b","BARRA DO CHOÇA","NORDESTE","BA"
"07cd28d5-98da-4027-a44f-439d0d206f82","BARREIRAS","NORDESTE","BA"
"1f396b7a-da46-4027-a7fb-f9f8020f2391","BOM JESUS DA LAPA","NORDESTE","BA"
"e0632cc0-75d0-4927-af18-82945adbea57","BRUMADO","NORDESTE","BA"
"ea65fdbc-6c0a-477a-a9e2-da9681f0735d","CAETITÉ","NORDESTE","BA"
"ddacd9c0-3de7-433c-9448-2ff86804e84b","CAMAÇARI","NORDESTE","BA"
"8316e4a6-4f29-40cb-94fb-0bf9c1101ca4","BELO VALE","SUDESTE","MG"
"64c94965-b788-4dbd-89de-1f2050e300d2","CAMPO FORMOSO","NORDESTE","BA"
"53cbf905-4840-4e81-bfb8-562d5fb56748","CANDEIAS","NORDESTE","BA"
"88090b5b-4df0-41ff-ba09-6b7baae1669d","CASA NOVA","NORDESTE","BA"
"f210acf9-c200-49e3-88c1-7b5994d73ed3","CASTRO ALVES","NORDESTE","BA"
"51fd376b-de9d-470e-ae8d-4f200fd4db69","CATU","NORDESTE","BA"
"9f0f8ad3-883f-4e08-b4ca-ec8f05ffd0b9","CONCEIÇÃO DO COITÉ","NORDESTE","BA"
"915ed846-9051-47c4-8fc8-a33490c83d4b","CONCEIÇÃO DO JACUÍPE","NORDESTE","BA"
"56c78657-c0e0-4261-8a0b-3c72011e32af","CRUZ DAS ALMAS","NORDESTE","BA"
"708a6bf0-068b-4e86-a224-aa5ba365e31a","EUCLIDES DA CUNHA","NORDESTE","BA"
"09ef36d6-0b53-480d-849d-e7ae3f442a65","FEIRA DE SANTANA","NORDESTE","BA"
"e6aed39e-9c6a-43b5-9a2a-167395c7b529","GUANAMBI","NORDESTE","BA"
"cbba35ba-05dd-4de3-ab69-11b1e50ebd43","ILHÉUS","NORDESTE","BA"
"7be174f8-9277-44ed-b280-d505c56bf336","IPIRÁ","NORDESTE","BA"
"834050bc-77ff-487e-b475-0f0cdd8788c4","IRECÊ","NORDESTE","BA"
"3e76347e-2fb1-4720-8086-cbd56258cc09","ITABERABA","NORDESTE","BA"
"f865abbe-b3c1-47b6-b3ff-add79324f67c","ITABUNA","NORDESTE","BA"
"7c7734e4-c917-4693-9ff4-41eccd818b4c","ITAMARAJU","NORDESTE","BA"
"d52c32b8-1b9c-459a-98f5-c50ad5d3fb64","ITAPETINGA","NORDESTE","BA"
"939fd6fa-1c0d-4b9d-a60a-a323886114f9","ITIRUÇU","NORDESTE","BA"
"cf0fbdd4-9e2a-4a88-a7ac-61d964da8992","ITORORÓ","NORDESTE","BA"
"14898aa9-3c10-45d2-8029-22408773e5a6","ITUBERÁ","NORDESTE","BA"
