cod_operacao
44115825
49017122
29925581
30011639
32680414
32703630
40267126
40267344
40267459
40267564
40272237
40272789
40272906
40273148
44470056
40273367
40273690
40024519
34113411
40840300
41629781
42006010
36711974
36725647
38389054
48742631
41712526
35791056
36704706
38456751
30692336
29243613
29553709
29554274
29955731
29955845
29955950
42512372
30714087
40834596
39707369
42414835
42104201
36770130
36859342
37670567
37670671
36620947
38683216
33981513
39873707
41097905
48788045
48788264
48788378
49473844
49560352
39810236
40544325
44897126
40560032
40569685
40571844
40572422
40580383
40597677
41057741
41058329
41058871
40603162
31039300
29957668
29953907
30085254
38047781
38048705
36033215
31942136
41419274
40427785
29681602
29692181
29692295
29692308
22300335
35647011
38661709
37069171
41535020
48934594
48936212
32024407
30627042
38113782
39845276
38159082
38255913
31983868
39689703
40231380
37687527
32023483
39810122
""
39267202
32023046
40203284
40691992
40727533
34113744
41928948
42416336
42373528
42376596
42396177
42260534
42362371
42635832
37365156
49320696
49322299
40363932
40213748
33809923
32076065
40178913
43296166
32005071
32867934
31601338
40205891
40213967
40947823
41684842
51098289
48512440
48524059
31936000
32571515
31075587
27019988
40120887
40121132
39677531
39626014
39508343
40703187
33961263
44466857
32281115
31938155
32026783
35218230
29384587
36790159
39220874
38237602
38390302
29411130
41067641
40597125
36574402
27031829
29573381
33902556
32037261
32037375
32042268
32020427
31910729
39041877
38227702
36825559
36755567
38365274
36470382
40280084
""
31616027
39755602
41554012
31934277
31952360
30512880
30512994
29674986
36857416
37645103
41004273
41004505
37756596
38327381
""
32054326
32056265
32020646
40144115
33962738
38264555
36506936
29573727
30057262
39482254
29384368
37955624
36791957
36707440
33895480
36199113
36754206
39396453
40860985
39647380
37718047
40398972
35712548
37586819
42690559
40938384
33817770
39737623
39370171
32024062
38484176
30026431
48583216
40854178
40854409
41998020
41187352
42129018
48620107
48620211
48620325
48620544
41998572
42229585
34113963
43378216
45477349
38170459
38170678
38171141
38171474
38302910
38303267
38303371
38303485
38303590
38303603
37738734
37738848
37760809
37761156
31988105
31988542
31847232
31847566
31848143
31848258
31848362
31848476
31848708
31848812
31849055
41682799
30238863
36828845
36828950
35958662
35958776
37988507
38394833
38409765
38410126
30142829
32039200
32040227
40713641
40713756
""
40211476
40211708
41049443
40714229
40714333
40149122
40149340
30251720
29879378
29879600
29879714
29879828
30141468
30141573
39197323
39197437
35945255
35945369
30141687
30141918
32009051
31850418
39094445
39094551
32409144
30142601
30247747
31849837
""
31849941
32414037
32414141
38664431
38664651
38664765
38828312
38828750
38828864
38828978
39197105
39197219
40149455
40149560
34338269
32040331
29948678
29924554
29924668
29924772
29924886
29924990
29887019
29887123
29887237
38993518
38993736
39485220
39485334
40150588
30142151
30142483
35960590
40080480
42237225
29887341
29887561
29887675
29887789
29887906
29888034
29888148
29888253
29888367
29888586
29888817
29889050
29889278
29889382
29889496
29889614
29889728
29890181
29890295
29925926
29926491
29926619
29926837
29923538
29935608
29936287
29936391
29936404
29938112
29938226
29938444
29938778
29938996
29939137
42167233
42983127
32384979
32407656
32408347
32408567
32408899
34338823
34339066
34632973
34633114
35959804
31856556
31856660
32000064
32000396
29939575
29939689
29939793
29940373
41998790
40211258
39436850
40810151
40972402
49265060
40882610
40762012
40205904
41879220
""
30238759
38402717
38402821
38402935
38403064
38403396
38403846
38404206
38404424
38404862
39038692
39039052
39319768
36231548
42455809
36233693
36267503
34545710
32975819
30265944
31046245
31164561
31394082
32950771
29943223
30088874
30075573
29842170
29497697
43371041
29159299
29159521
29171359
40192678
40194167
40583899
40582760
39427205
39581484
39571033
41015765
41222291
49711252
33848830
""
49342768
49481149
40583015
32036797
30731718
30075468
34161756
51675675
30479646
40583671
49695084
49695198
36215176
40582436
40583347
31968638
33981177
37455835
50506923
32036245
30081826
30021310
30058173
36842277
38377445
38505157
36215626
36233037
""
40580947
40582656
30757760
30074545
29842066
30244115
32743343
36216756
36215407
33919516
30594802
49480894
49361658
40582218
51498269
49194604
48832757
39894417
39894636
39895550
39895778
41181653
41146390
41146736
40815168
40815272
30133612
30113143
30713176
38083517
32220135
32220354
32220573
32221151
32221265
32221715
32221933
32222280
31856118
29872102
29597623
36407693
35635390
36819074
49895241
35468117
31844266
40706936
51105252
36240422
48647737
40862256
48816948
32761104
32684163
32142397
31795998
31796358
""
31802626
31744688
31744805
31744919
31745382
31745496
31745728
31746075
31746306
31169026
30963167
34208325
34208439
34208763
""
34208877
37779350
42202287
42202404
40692247
40692685
35924646
40707179
40634888
51155868
51155972
51367300
49802060
49803199
""
48637055
51155535
51155649
51231434
51231549
51268966
40709222
42434968
39247284
31042149
31042368
31042587
31042691
51275914
51276157
48634861
40660494
31068204
31068318
30081043
32654682
32654809
34234585
34238025
34238139
34238358
48563521
51126631
32261084
32261201
49625128
41922133
32020209
31749695
31749708
31750276
30253219
30253437
30253875
36246674
33787273
33787491
33785566
33785670
38215759
40884879
40885469
40885919
40886047
40886716
40886820
40886934
40887063
29920919
29826476
29825451
29238270
29238616
29185574
29840462
29880627
29879045
29194665
29057347
29451951
30711468
39288350
35698538
29408624
29408738
29218470
51307127
40887731
40887845
40887950
41207280
40311055
31715027
36572796
36285477
36285582
37640533
37640752
37640866
30273019
30252308
30252631
30627157
32973972
32975473
29223927
29228602
40164917
40165612
39495890
39496031
39496583
41182909
39496364
29057785
35700376
42006894
41575518
41575622
41575955
41576197
45925147
40317537
40317641
41182782
41182896
41183141
41183706
41183924
41184271
41020210
41021454
51079068
48569668
34441919
37706325
37706439
36667596
29842401
32228659
32228439
""
30512776
30754137
31168999
49437120
49279490
39296542
39404106
35414061
35414289
35414406
35414511
49948167
35811767
49952254
35811871
36306433
49279272
49429825
39439478
38713609
36313367
32353034
48581381
39914897
36705179
43557111
51355461
40281112
44467099
51359118
34245075
34717873
34720611
34720725
34720839
34720943
34721290
34144688
36511483
34695349
34765666
34765998
34765770
39558177
34766139
34721740
34721855
34717540
34717655
34765446
34245293
34692719
34693170
48570799
40815504
30518142
37579088
40554996
""
38471980
38472121
38472349
38472569
38472673
30247966
34765114
43257477
42141629
42856920
48586620
34725732
34725178
34725846
34360667
37424106
31939398
31855977
30083534
51126077
49848810
42005213
39829237
30694481
34196462
35531729
37578281
36758968
37606747
37615286
37615390
37615518
37615622
51136864
48592642
34716075
34695017
34691025
34691139
34691243
34169495
34169059
34142083
37565439
43266247
43266571
43131397
41455678
42900294
34145496
36500891
34203641
34367381
33335290
48575036
32741303
42183156
51139150
30090479
30090701
36392876
36935588
48583320
48579120
51502613
51502727
48578323
48540766
51375042
40618852
41482078
36822144
38863342
38993068
34068905
34069033
34069147
34069252
29693657
29694016
29332713
30519618
30115979
49302499
34693953
51862633
39739008
36470164
30084996
48577412
36392658
48575692
51137889
51138467
39519719
39523355
37275927
31730707
36502380
31730925
34715278
34063001
34063115
30598239
36935692
29915681
29916592
29916605
29916823
28989511
30593440
34006450
31827432
34006565
34006679
33987545
33987650
38748198
32792152
48450525
48351858
48262643
48521325
50710727
51254523
51261354
51261135
51262598
51229493
51375261
51375375
51375489
51375594
51251673
51251904
51252251
51252584
41008715
41009062
41842919
41009280
""
42382849
30595725
30596740
30597214
29649856
36958238
36793331
34244716
34297170
36733481
41256215
44665552
34312091
38209160
40860329
34266236
34179177
34068122
39399072
41740286
51252701
38172053
36505357
36506372
34119007
34269524
34968661
51297640
51307783
""
51307897
36713796
37570988
37586705
34063885
34067981
38537451
31943484
34233455
36097159
29947101
41559685
41955916
44732912
""
51302662
51383118
49499239
34265981
39060548
34310383
34041261
41837795
34119111
34313129
34267816
34720161
34724255
38710759
""
38711774
38700180
38702567
38658961
38659434
38210856
30074878
32067307
41664824
34376716
34623328
47065999
35664282
36793227
40780091
34336770
34337577
34347708
34269638
34715500
34187036
34184738
29760685
29784245
39538043
40514626
42053982
39539069
45464255
39539287
32072523
48562160
48557831
41865560
32172101
37613129
37613233
37613347
32065149
32059999
41737446
48556816
48618948
29760029
42693395
42693513
44361156
44339195
44347491
44314388
41650494
41650508
40352890
40154234
48531881
48531995
48532136
""
49467604
32850756
51024883
49874529
29672381
30008673
30000264
30000482
30000600
29160433
29160767
29160985
29169754
29134044
32769950
32770080
32819255
32842011
32849623
32855325
32855981
32977745
32360867
32074344
32074564
30511313
30511427
30511751
""
30511865
30511979
31805694
31805707
33299323
33679848
29195036
29199672
29366510
29375277
29375945
29398478
40773374
36825777
537596
38771392
36466413
29529258
40635364
42100991
48597108
48597878
41175411
41155162
39486464
39486797
30593660
30373586
38043685
38044481
39096498
31889092
31889105
41439742
41531694
41531707
30526772
38272413
38132347
48595169
48885775
48886248
48886790
48893622
43123874
43123988
38318288
41568560
41568788
41594059
41648901
41649581
40932571
36720411
36731556
36731660
34713777
34711286
29159302
29160653
30000828
30000932
30001175
29927967
29928095
29928650
29678312
34555161
