txt_cep
0
53270240
76800000
76800000
76800000
76800000
76800000
76800000
76800000
76800000
76800000
76800000
76800000
76800000
""
76800000
76800000
76870000
65700000
76870000
0
76900000
76900000
76900000
76960000
76960150
76960000
76970000
76940000
69190000
76980000
76980000
69300000
69300000
69317516
69317516
69317516
76940000
69300000
76980000
69300000
69300000
69300000
69300000
69300000
69300000
69300000
68900001
68900001
68909466
68904800
68908076
68908076
68908076
68908076
0
68906908
69000000
69900000
""
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
69900000
0
0
0
69059165
69059500
69000000
69900000
69900000
69900000
69900000
69900000
69900000
0
69900000
""
69059500
69059500
69730000
69240000
69025000
69640000
69800000
69100970
69100000
69100000
69100000
69120000
69400000
69400000
""
69151270
69114000
66815555
0
0
65700000
66000000
0
0
66000000
0
66816000
0
66918600
0
66815285
66815555
0
68200000
0
68370000
68371970
0
68440000
68440000
68440970
67000000
67033765
0
""
61746097
67124025
66020590
67000000
67000000
67000000
67000000
67020590
67000000
67000000
67033755
67020590
0
67000000
""
68445000
68445000
68445972
67020590
68795000
67000000
0
67020590
68445000
67000000
0
68600000
68600000
68740000
68740000
0
0
0
68746030
68742850
68745000
68800000
68400000
68400000
0
68650000
68650000
68430000
""
68746030
68743000
68746475
68430000
68430000
68180000
68180000
68180480
68180000
0
68590000
68590000
68506678
0
""
68500005
68500005
68450970
68450000
0
0
68628545
68625000
68628545
0
68790000
0
68790000
68790000
0
68035000
0
68020460
0
68660000
68660000
68680970
0
68780000
68780000
68790000
68620000
69000000
29705290
69117000
69640970
68550000
65000000
65010000
65066000
65000000
0
68550000
68555000
68555000
68555000
68555000
65090873
""
65700000
65000000
65076590
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65600000
65600000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
65000000
""
0
65700000
65700000
65700000
65700000
65800000
65800000
65800000
65800000
65800000
0
65950000
65950000
65950000
""
65590000
65590000
65065420
65600000
65600000
65600000
65600000
65600000
65066790
65066790
65066790
65066790
65500000
65500000
65500000
65500000
65400000
65400000
65400970
65400970
65415000
65415000
65076000
65076000
65800000
65065230
65071441
65900000
""
65900000
65900000
65900000
65900000
65900000
65900000
65900000
65900000
65900000
65900000
65906470
65906470
65906470
65906470
0
65485000
65485000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65130000
65066260
0
0
65970000
65970000
65970000
65066000
65110000
65110000
65110000
65110000
65000000
65110000
65110000
65110000
65100000
65110000
65110000
65100000
65110000
65110000
65110000
65110000
65110000
65110000
65100000
65100000
65100000
65100000
65110000
65110000
65110000
65110000
65110000
65110000
65110000
65110000
65110000
65110000
65110000
65100000
65150000
65300000
65300000
65300000
65300000
65300000
65390000
65390000
65636904
65636904
65630000
65636180
65636180
65630000
65630000
65636180
65636180
65631100
65631100
65633080
65631430
65631430
65633000
65630000
64000440
65580000
65076000
55430000
65000000
""
65930000
65930000
65930000
65930000
65930000
65930000
65930000
65930000
65930000
65930000
65975000
65800000
64000000
64000000
""
64000000
64000000
64000000
64000000
64000000
64000000
64039220
64069410
64000000
64000000
64000000
64011866
64000000
64062100
""
64000000
64069410
64000000
64000000
64000000
64000000
64000000
64000000
64000000
64000000
64000000
64000000
60180560
64000000
""
64340000
64340000
0
64180000
64800000
64051200
64800000
64000000
64100000
64000000
64230000
64200200
64051200
64000000
0
64220000
64000000
0
0
64001120
64215020
64215020
64215020
64200970
64200000
0
64200000
64200970
""
64000000
64000000
64600000
64240970
64260000
64260000
64260000
64260000
64260000
64260000
64000000
64145000
64145000
64120000
60765623
60352470
60545170
60750022
60750022
60750022
60750022
60876670
60544365
60544465
60732561
60732555
60743020
60540494
60865050
18100000
60873652
60873652
60870640
60873652
60873595
60870640
60873652
60873652
60762376
60331790
60349160
60541015
60180560
60750022
62580000
61700000
61700970
63180000
62400000
62400000
62700000
62700000
62850000
62850000
61601190
61600040
61652180
61660040
""
61660040
61652140
61655000
61652140
61655000
61652140
61655000
61652140
61655000
61660040
61603025
61661140
61661140
61661140
""
61661140
61605780
61629215
61629215
63700000
63700000
0
63100900
63100900
63100970
63100970
63500000
63500000
63500000
""
62500000
63038000
63038000
63000000
63000000
63000000
63036200
63010000
63036200
63020622
63020470
63020622
63020622
63330000
63300000
61940115
61979975
61944065
61944065
61944190
62870970
62870000
62870000
62870000
62870000
62870000
62900000
62900000
62050750
62050750
62320000
61917010
61916180
61936000
61936230
61936000
61917390
61917390
61913005
61910105
59074560
59074560
59074000
59074000
59012090
59073179
59073179
59073179
59073179
59073179
59073179
59073179
59073179
59280000
59570000
59570000
59570000
59570000
59575000
59575000
59575000
59575000
59280000
59280000
59280000
59180000
59182000
59628501
59600000
59600000
59600970
59619020
59600000
59600000
59600000
59600971
59164000
59164000
59575000
59150000
59280000
59144390
59144390
59144390
59150000
59156050
59150000
59150000
59150000
59150000
59150000
59150000
59280000
59290000
59290000
59290000
59290000
58000000
59290000
59290000
59290000
59162972
58000000
58000000
58000000
58069303
58000000
58000000
58000000
58000000
58000000
58000000
58000000
58000000
58000000
58000000
58000000
58069110
58069110
58000000
58000000
58084145
58000000
58000000
58000000
58000000
""
58000000
58000000
58000000
58900000
58900000
58000000
58100000
58100000
58100000
58100000
58100000
58200000
58280000
58200000
58280000
58700000
58700020
58700020
58700020
58338000
58800040
58800000
58800370
76940000
76940000
50080820
51011470
52060310
""
51011470
0
0
0
0
0
0
0
0
0
0
0
0
0
91150010
0
0
0
0
0
0
0
0
0
55159899
55660000
0
54515990
0
""
54515990
54515990
54515990
54515990
54515990
55018000
0
55000000
55000000
55000000
55000000
0
0
0
0
0
0
0
0
55643450
55640000
53640214
53640214
53610000
53640000
53260470
54310230
53615065
54360465
54360465
54360465
54360465
54360465
54360465
54360465
0
0
0
0
0
0
0
54800000
53300390
53220100
53220101
53080490
53370320
53300390
0
0
0
0
0
55825000
0
""
55825000
53402170
53402170
0
0
56460000
56460000
56460000
56460000
56300000
56300000
55000000
56300000
56317280
56316610
0
0
0
0
0
0
56332400
56332400
56000000
56302000
56302000
59012330
0
55520000
0
0
0
55197899
0
54730810
54730810
54730810
54735285
54735285
56900000
0
0
0
0
0
0
55870000
0
0
0
0
0
55602420
53510050
51020350
0
51020350
51020350
57000000
0
57045850
57000000
57000000
57000000
57070520
57075720
57015430
57063000
57035000
57035000
57035000
57075440
57073415
57073415
57073415
57073415
57063000
57063000
57000000
57000000
57000000
57000000
57100000
57000000
""
57000000
57303385
57303385
57303385
57303385
57000000
57000000
57000000
57000000
0
57000000
57000000
57000000
57000000
""
57000000
57000000
57000000
57250000
57000000
57063000
57230000
57000000
57000000
0
57000000
57965000
57270000
57270000
""
57270000
57000000
57000000
57000000
0
57000000
57000000
57600000
57740000
57000000
57000000
57200000
57000000
57000000
""
57150000
57150000
57150000
57150000
57000000
0
57750000
57000000
0
57000000
57000000
57000000
6000
57100000
""
57100000
57100000
57100000
57100000
57100000
57100000
57100000
57000000
57000000
0
0
57860000
57920000
57240000
0
57100000
0
0
57000000
57000000
0
0
49000000
49000000
49000000
49070380
49000000
49200000
""
49200000
49200000
49514000
49500000
49500000
49500000
49500000
49500000
49500000
49400000
49400000
49400000
49160000
49160000
49100000
49300000
49300000
40000000
41311262
40720460
41502200
40820080
41306745
41410050
41505130
41402090
41402090
41402090
""
41940060
40000000
41340140
40715300
41340050
41290001
41820768
41820768
41820768
40000000
40000000
40000000
40000000
41502200
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
40000000
""
40000000
40000000
48700000
41410050
40800170
40000000
48030530
48030530
44050782
48030530
48060500
48060500
48030000
45300000
""
48760000
48760000
48760000
47100000
47100000
45120000
45120000
47800000
47800000
47800320
47800320
0
0
47800320
47800320
47600000
47600000
47600000
47600000
46100000
46100000
41100000
46100000
46100000
0
42811160
42811160
42811160
42811160
42802540
42802540
35473000
42802580
42833000
42820000
42802590
42802590
42802590
42833000
42833000
42833000
42800000
42800000
42800000
42800000
42800000
41770235
41770235
42801070
42801070
42801000
44790000
44075300
44790000
47280000
42700000
41770235
""
47300000
47300000
0
48110000
48110000
48730000
48700000
44245000
44380000
0
48500000
48500000
48500000
44100000
44100000
48500000
44100000
0
44100000
44020260
44000000
44000100
44000000
44046200
44046200
44057130
44090056
44100000
44071270
44090056
44067228
0
44149999
44100000
44100000
44077005
44077005
0
44100000
44100000
44000000
44000000
44091232
0
44066030
44149999
44057300
44100000
44100000
44000000
44000000
44100000
44077005
0
0
44069010
46430000
46430000
46430000
46430000
46430000
45650000
45600000
45650000
45650000
45660000
45660000
45660000
45660000
44600000
44600000
44000000
44600000
44600000
44900000
44900000
44900000
44900000
0
0
46880000
16880000
45600000
45600000
45005475
45600000
45600000
45600000
45600000
45600000
45600000
45600000
45836000
45700000
45700000
45000000
45700000
45700000
""
45700000
45700000
45350000
45350000
45710000
45435000
44700000
44700000
44700000
44700000
45345000
45345000
45345971
45200000
""
45200000
45200000
45200000
45200000
45200000
45200000
45200000
45200000
45200000
45200000
45200000
45206000
45200000
0
""
48907682
48924999
48905630
48900000
48905630
48900000
48900000
0
0
46825000
42000700
42728620
42700000
42700000
42700000
42700000
42700000
4000000
42700000
0
42700000
42700000
45360000
48280000
48280000
48280000
48280000
40000000
40000000
48280000
48280000
45960000
48800000
45930000
45920970
45920000
0
0
48965316
48600000
48600000
48600000
""
48610000
0
0
45260000
48120000
48120000
48120000
48120000
45810000
45820000
45810000
45810000
45810000
45810000
""
45810000
0
0
0
0
42900000
0
0
46880000
44570000
46880000
0
0
43900000
0
0
43850000
43850000
48970000
48970000
0
48970000
0
48970000
48700000
44600000
48700000
48700000
48700000
43700000
40000000
43700000
43700000
43700000
43700970
40000000
40000000
43700000
43700970
43700970
43700000
48790000
""
45690000
45400000
45400000
45030300
45020000
45020000
45020000
45020000
45000000
45100000
45100000
44900000
45100000
45100000
45100000
45100000
45000000
45000000
45000000
40000000
40000000
40000000
45037170
45037170
42850000
42850000
42850000
42850000
""
42801070
41815015
42850000
40000000
0
0
30286130
0
30692675
30692675
4110067
31975270
31975272
31975340
""
31975270
31995150
31995060
31995000
31814320
31814320
30664470
30286060
30627172
30668271
38540000
37135000
37731000
37701000
""
37701000
37130000
39900000
38400000
38000000
38400000
38441155
38000000
38440000
38440000
38181594
38181594
38181594
38180270
""
38180000
35588000
36025000
36200000
36200000
36200000
20000000
39205000
35473000
0
0
0
32661302
32534460
""
32534460
32653078
32534460
32534460
32680560
32605350
32605350
35600000
38660000
37545000
34800000
34800000
38270000
38270000
37270000
37270000
37270000
37270000
38130000
38130000
38970000
0
35300124
35510000
37980000
36774104
38120973
0
38195000
38195000
32185670
0
0
32185670
32055120
32055120
32042530
32073010
0
35171078
35170000
35790000
35790000
36546000
35500000
35500000
35500000
35740000
37640000
37640000
35570000
35570000
38200000
38066060
38200000
38066060
38200000
35054380
35022282
35043220
35043220
0
0
35051080
35043220
35054650
35054600
35030000
0
38000000
35100000
35040886
35100000
35100000
35051080
35042610
35100000
0
36515000
38310000
38310000
38950000
3000
32900000
32900000
32900000
32900000
32569000
0
35162715
35903039
35901064
35901064
35900000
0
35901188
35901188
35901188
35488000
35488000
37500000
37500900
37505464
38240000
38240000
35680000
38400000
