txt_cep
""
29705290
14160000
13190000
86057010
16100000
94400000
3820270
67124025
17210780
88800000
64011866
35901064
57015430
89290000
47520000
12700000
12701330
56332400
92320177
64260000
0
38700000
25575320
87200000
79750000
99400000
99150000
86077080
56317280
97576240
38540000
8810020
35790000
49300000
57035000
64145000
35054380
8655730
24743100
75071650
86618000
38000000
76255000
18935000
13600000
88514303
57920000
65071380
85814730
14115000
79210000
84036460
14179076
63700000
39440000
86081558
75503000
13260000
32569000
87110000
69400000
89802010
65930000
84036430
69240000
8693190
86081542
78850000
79680000
60541015
12000000
79900200
68450000
37958000
45020000
29310566
85960000
37545000
24900001
29195470
93295300
17602830
83570000
91250330
57150000
6150000
15015000
44090056
96000000
29630000
38015110
76190000
61661140
41340140
82720410
48965316
36060425
82720414
36200000
75901340
26290000
8670025
42700000
86925000
58800000
79321882
6816550
59162972
26315080
69190000
83820000
69640970
85100970
85600000
57240000
29100640
6824170
60732561
68180480
35430048
35702314
15690000
7241150
87105013
53640000
37640000
68270000
68180000
23385000
13214160
58100000
60732555
11711780
96200000
76550000
76980000
14300000
6816530
61979975
78110400
83750000
77818000
84060172
44000100
97010002
83606185
66918600
64215020
90840070
89700000
44069010
63180000
79830220
53421605
45200000
45650000
58800040
79065900
43850000
53615065
12927130
81480350
38630000
53370320
21061020
13177060
79083320
11711770
65300000
38195000
17021874
89360000
45850000
49160000
38360000
79950970
45000000
45920000
8613000
11345492
90840030
77270000
13483100
13460000
37570000
5835000
96842500
96195000
67100000
65950000
37701000
18600000
44790000
11030030
59628501
58300000
25715360
84030739
96408000
89066360
90430090
69151270
17065007
86073060
93010290
90810150
19915700
35519000
64220000
68445000
7252312
18115110
9390500
78890000
84500000
99200000
65076590
61940115
85862340
18780000
78740022
65066790
82720360
40800170
93000000
8485475
23570000
13460436
86635000
8030610
29704860
9390515
39240000
21000000
18071550
96506000
8265381
27130000
22773200
58069110
57935000
38970000
33200000
93700000
18618116
27600000
97065160
3450000
42802580
29210310
6826295
34800000
35680000
75705301
21665210
79710000
17500000
57303385
38650000
91150010
8270700
21520860
8738570
89110000
42802590
63500000
85814297
86812405
23858126
85530000
76890000
37505464
13411077
68371970
79096703
75830000
13219000
36546000
18702582
29700000
87501130
11668000
69735000
37550000
23056620
38270000
36309570
17214204
79872000
65500000
17213352
13506000
88806645
88930000
64600000
60750022
69100970
92480000
68628545
84063240
95010000
55018000
29000000
23056630
18117710
26291325
81935316
60870640
89500000
53080380
89270000
68637000
39400000
68506678
78005290
40000000
26183170
11750000
13573250
13480000
44020260
13280971
98300000
88820000
68900001
13059039
48900000
8743040
85800000
59290000
39404461
40720460
79742000
93032000
7160170
88230000
37950000
37136000
35660000
16406015
89178000
36774104
26311160
29043526
64200000
11725050
93285480
70000000
13212405
28634070
85869380
45345971
13060000
35500000
74705970
30286060
87960000
95180000
39800430
31995150
79300000
17056100
64453000
13820970
86112000
12236865
68200000
68500005
86800000
24943255
86800001
59012090
61936000
92035750
50080820
15900000
79995000
50820000
45920970
76870000
68904800
12200000
68650000
60352470
35162715
2831030
93180000
32661302
14701036
85615000
79074065
25245670
89520000
29101000
8900000
17026750
75125020
69640000
17610400
77000000
61944065
14060676
13214618
8725650
14060673
35043220
24000000
37100000
18072856
39260000
18072858
8151050
79074050
44075300
13349042
86950010
8655750
85509000
93300000
77908000
28300000
27031130
89066300
38950000
59600970
47800320
8255170
6900000
59600971
48600000
84181248
4257143
19500000
89265500
58280000
26160000
96508220
98801630
91787590
68790000
68745000
13504223
35588000
25251085
32534460
3610000
13200000
48760000
12900000
65631100
11676000
76710000
75000000
57073415
88356101
42802540
68524000
16880000
37500000
96412410
36530000
21830009
65906470
41410050
28634235
39200000
86710015
98900000
38310000
35720000
23050101
86000000
53270240
39800600
29126742
59012330
48800000
6342140
35901188
62870000
7210360
96055000
79430000
94858000
44050782
81470470
69100000
68695970
85900000
78000000
64100000
44071270
59150000
45350000
29914555
88790000
85031108
93226430
89300000
88880000
88708491
48060500
35100000
68590000
7176361
7210380
89130000
65700000
25220675
73975000
15600000
85601030
18490000
38220000
19800000
37731000
38400000
79490970
6150350
35660287
13601445
57000000
6810025
59182000
89027004
96213020
64240970
36300168
54310230
38160000
32042530
64215120
48730000
84600970
37980000
74490580
23058002
61910105
18215740
88345729
28480970
47300000
68473000
63020622
65010000
38414666
3591030
95270000
41502200
42820000
86710027
37270000
75240000
57965000
96400000
65975000
19800020
77800000
85640000
89235350
