txt_cnpj_construtora_entidade
""
5614154000197
18504167000155
54666468000149
13758570000197
89828487000109
9456149000154
12987503000181
26141150000109
5386007000107
79682852000166
1829991000182
19589019000143
9058146000162
83852764000132
9504181000168
12763975000150
76460856000101
82892290000190
8182764000157
12370844000103
3875549000118
6229839000182
8650494000161
15795533000184
34965335000166
8493145000183
82562893000123
5207000159
10358190000177
15575761000149
4472233000148
4479708000128
1869822000176
7853964000121
2111347000137
17205397000150
368678000121
3036451000177
13258218000192
8221361000170
94703980000132
54615213000157
4426025000102
10715077000100
1688808000176
11609672000115
5025720000125
8578649000104
7752612000180
6994949000130
10868673000111
6940000198
24489353000165
10701841000180
10554098000182
9514983000159
1176298000158
6968645000107
9338559000109
20597126000100
7301916000120
9626306000122
14116682000107
1120699000196
6142909000160
20919296000156
8758695000187
63476055000192
3798328000193
7006061000105
609629000133
7773925000114
18392548000190
18668368000198
11796662000136
2245205000162
24081341000105
5492929000107
23178296000130
6178755000167
5679151000131
9336148000176
8803826000109
6553697000104
5088777000173
13640316000190
2156313000169
32766602000140
18348094000150
6093500000100
7656213000115
18385120000110
1953591000184
21263102000170
11823783000120
17359370000112
1274579000143
3451618000166
66229717000118
3344501000183
6066229000105
63579361000154
1615422000134
76285345000109
2965236000198
5989633000198
15618429000114
4706988000160
3857345000154
7993780000167
11251753000196
11994730000171
7568434000131
8569124000102
10931801000124
3235484000146
1528925000172
6160833000104
776578000134
2741924000174
8687086000184
9340047000179
9071164000184
53512515000137
14828958000180
28991321000114
2218050000175
19063531000151
10908815000127
7308888000173
2589228000194
63451835000188
87612982000150
2908737000132
5367316000130
14692877000103
5027747000157
7652187000157
4217293000114
7354356000172
11009202000110
5762975000170
17115486000106
19249035000197
1148877000197
13589623000193
9637882000175
978446000195
18712158000150
5911932000100
88186754000129
15140846000102
12026856000115
3385744000160
6297369000194
80359771000109
7168304000101
6051863000174
10820764000187
11176397000193
12267682000182
6328681000106
3118513000190
2332742000140
7718869000115
65171860000133
2580814000178
4693070000123
5692997000101
82547274000160
3058991000151
96534607000120
5779168000160
11513569000177
4690341000197
7583957000157
3022252000100
832474000108
4943368000144
1613121000171
16247876000177
3985052000152
3225646000165
748763000115
90843251000120
1613501000106
1006155000106
3755477000175
3162872000144
8669237000171
83102657000197
8986565000100
13331797000151
15317162000125
37546967000183
18839499000190
6093945000181
23806409000103
97490387000143
5624876000122
2219108000103
9111618000101
17802035000147
3180924000105
441932000170
5136086000106
3501841000170
8150094000197
686904000112
17727736000169
12538765000169
82547118000107
7065548000169
7401314000145
41937319000125
3375521000111
7004090000138
6245961000142
10553175000180
15254782000162
41226705000109
10206755000109
913985000146
6270703000116
2432262000150
8707365000162
8108805000165
42291000180
80904964000101
16273641000150
3156115000168
13585502000173
4651467000152
7468038000132
8926263000138
1788653000140
2608706000166
2211045000130
78372604000156
98339971000165
9386620000185
2337902000143
10354950000178
6734000188
10436736000160
10811586000128
82924390000150
5334911000179
2181921000123
18019067000133
76002872000150
97356273000105
896853000153
3279659000117
778930000170
66232521000182
6031727000112
8866501000167
819088000178
16835776000161
7629960000164
449291000108
3330820000130
7388219000159
60401528000102
5681691000150
2828203000104
7690908000113
18334284000118
35640705000158
7027435000179
20068831000102
92403583000110
155863000138
8404960000129
12033555000119
2551439000138
11810719000104
898432000161
7220920000164
7522669000192
18586667000183
8801626000109
10406587000197
7978305000111
11182534000100
319328000175
7740641000121
6093709000165
5749327000184
1089250000102
94728037000184
541981000184
4880518000118
14259976000198
19585677000167
5233455000170
10091528000177
8299932000199
9393462000190
9049221000129
73655292000174
19558659000196
69568384000140
18404921000185
5595000178
8362274000132
7059618000176
6679393000198
11973499000130
20532412000180
10950388000145
4465133000194
55538312000145
3241093000134
14352991000186
83102673000180
2318156000140
19164110000117
83102517000119
40400855000124
18511899000172
2772360000137
7437149000181
80670235000120
6039248000142
22943138000167
11279758000127
1044749000101
24530446000196
7432526000190
2667934000107
20210374000149
8631283000181
5915190000190
2910232000102
3836493000192
8232658000130
7118841000147
5597094000141
3779754000180
94449030000123
83220723000123
946697000198
25215146000185
9409399000133
20596601000116
4314703000145
16443723000103
17162983000165
7696678000108
73508376000185
7653485000161
1084335000106
5523845000185
31798283000192
23264831000176
26125604000158
43350297000128
2510948000112
6241369000172
14685534000103
13837771000180
88217286000102
6239157000150
17750440000169
27882851000161
3661161000114
1667947000113
13701829000163
8243576000191
27071042000170
1549811000109
94011111000147
14294656000179
33089558000144
41778556000190
11786798000165
11573016000100
9254227000138
8354664000160
5757755000159
84459783000166
17482073000160
9001183000134
10675909000101
6032771000147
7564985000127
2210363000187
5125615000168
32727737000105
86789849000101
8592888000100
9223963000129
19675024000179
1534274000123
2712187000181
6553622000123
8283041000144
4225356000184
7873496000157
2278514000139
81034860000148
53542959000115
32712903000191
15709225000199
7100462000120
85489000141
26139790000184
4632127000184
10617556000185
2963652000157
22768840000131
7476314000104
19534017000157
5761187000160
6995396000130
75371401000157
2862089000120
92403567000127
9578807000180
4979168000141
9165228000106
2588757000173
978439000193
132320000103
32313923000190
35496694000184
4123616000100
7791004000184
94174703000180
14590454000174
8573573000116
25106519000180
457262000180
4204318000145
16396988000190
2319131000161
6209922000190
7097596000139
8388570000102
11502361000152
66232547000120
19007932000194
7524300000119
19704077000170
7705550000155
5923746000190
4525247000182
17847039000141
8767060000146
6114316000190
2139243000130
9091357000105
804730000145
4751205000160
20322277000148
26217752000100
13904420000144
1104118000122
92406438000192
34243931000132
6350055000108
4856648000115
78637337000100
7299113000189
10961672000117
875994000190
7221882000164
16736750000166
2382851000171
1733592000113
18860882000120
3117224000176
76282680000145
3916712000143
1422033000192
18025908000115
809446000161
2294546000128
4312394000174
4820880000101
63401475000100
7475058000130
9912562000186
12526968000135
89971709000148
2714941000112
8935389000179
7575344000178
6039392000189
18552901000151
20839607000177
16454993000101
36041341000152
92411115000197
97411771000103
89971758000180
15660279000107
7853462000109
87613048000153
1454603000126
11049806000190
8171726000107
9276767000112
18114264000131
73913691000198
9117028000188
8846497000175
4414288000100
10765302000104
7549478000114
10642259000190
7850337000137
7289404000196
8787769000103
3611978000188
37548799000165
11814286000165
26342907000122
3705579000186
7197388000101
17047192000194
7340333000109
5647206000121
9480655000189
1612609000184
10015710000149
1072361000106
2148705000186
9586108000182
6940556000144
6983852000122
5351606000195
17868592000160
7131892000109
3717374000110
77774867000129
82945718000115
18586445000160
1180024000132
49216062000124
73709420000115
2598846000109
4845579000144
76970300000165
3100122000148
4138690000109
9463603000102
11269416000126
848388000185
56265143000180
76912781000152
10550551000182
10274688000151
19006226000128
2884153000174
116349000193
13959986000173
693310000139
76733773000149
77578623000502
11984025000193
1703723000110
3898630000113
7750545000164
5543351000162
8997135000185
3290982000191
33549114000144
3165459000133
7010476000152
2283573000103
2391179000180
7703358000120
7052621000168
1204691000108
29178167000129
24226656000195
3882105000100
14241342000108
12459745000100
8499279000101
825539000180
4551271000196
83102699000128
2700438000108
13306501000142
5527293000183
24667970000103
8529586000198
2499787000103
7406058000189
8774749000106
7654734000133
15586696000157
7539089000108
3121632000100
10870773000182
19758842000135
26240903000133
11322293000140
10234228000108
4290580000150
3963442000121
6291500000106
76968627000100
9378401000154
13402277000192
72523863000154
7454750000182
7535592000195
8509290000105
9566939000192
89030639000123
94347713000170
95990255000155
10819317000108
3563488000153
3688601000127
13001467000106
2792345000150
13045472000102
15753510000107
7169379000107
2139264000156
18133965000118
19578442000148
22375307000100
10364262000199
19579820000108
10443107000168
11721525000132
6223850000135
756994000170
88861430000149
7151972000126
7074594000124
4905126000166
6527360000122
2961037000101
11783023000136
97402838000143
19935303000124
225398000164
5601511000182
16585831000102
2298737000168
10228412000137
4996577000156
2048198000109
3415377000108
32815029000118
5957971000148
18085647000129
1921688000105
13465795000155
4801878000268
8402822000100
7502820000120
32377988000107
13932707000188
6907499000100
3407182000108
7803016000181
1204675000115
4995770000172
14562332000174
7445005000177
4111809000141
8908790000110
1333589000102
8316096000103
19712546000101
76592807000122
3728785000101
63597579000131
60500000119
8903542000186
8741464000160
7289146000148
5889966000145
88175997000161
17747595000146
4557385000143
33523770000178
19242530000174
7834910000119
1594009000130
31723497000108
82844754000192
20035960000102
5757727000131
9078781000101
8794767000141
11681411000106
1872596000182
41521949000114
4288266000132
17388158000183
19433972000106
4830645000102
7461206000168
7924281000118
17186461000101
6225425000185
67360404000167
5512512000150
5888813000183
12104468000105
4357574000172
57444283000188
4485851000122
3624701000190
63599369000182
8807528000189
12902877000157
7148384000133
83769679000105
4346220000122
5547417000192
8976422000109
5036240000160
58401000100
66205000170
58156175000172
10861154000121
4801878000691
12764251000121
97915000167
8282315000180
63841076000160
87612917000125
4985002000138
9122239000109
9721609000124
13935770000178
7130650000109
15246437000187
7452911000107
7536896000177
19296743000189
1433227000193
2131315000101
17635529000184
8270468000108
2790442000104
3741372000167
7247833000109
4998386000123
37464955000100
9159831000185
437182000162
21359385000158
21117322000195
5876794000175
55676373000179
82892340000139
13298179000157
17293608000154
1788449000129
2308400000194
5448419000124
7475133000163
5156549000193
8084198000140
8782693000123
15623271000170
93592715000161
1426073000102
84982453000150
7242270000158
83776310000120
83102608000154
8508553000161
3590988000184
18133439000158
17277667000139
5486228000157
9070624000150
1322927000100
5053130000106
14100747000126
7199187000143
17906955000105
53740646000171
4706596000109
36351898000190
6171499000186
9289022000198
10305656000176
68976224000177
4007367000198
2961215000102
17935412000116
94912326000139
2631899000176
6044274000169
10507413000110
6307384000176
66232273000170
8806439000118
3857591000106
8636792000105
5872682000146
40293565000129
8144982000105
10845219000145
73678047000182
2039152000123
738661000119
3089480000105
1466044000174
10171175000115
4236920000164
6049477000148
5043487000103
12705406000159
8057598000167
37020724000107
11211282000192
38531729000167
3439355000170
6864579000117
2463269000130
1733827000177
