cod_ibge
260250
316380
240640
261580
315053
315050
410445
315057
421100
293180
170200
354660
430060
410450
431390
430064
290900
431395
430063
500490
261590
411780
316390
430045
315060
430047
260240
261570
290910
240650
421110
421105
293190
251300
320405
171525
353340
431380
430050
500480
320400
410460
430055
411790
261560
260230
290920
240620
315030
410465
150618
520082
150616
150613
520080
150611
430080
150610
352020
170220
520085
171550
410470
240630
290930
261550
316370
315040
421125
520090
352030
150620
170215
430070
410480
170210
431344
431346
410405
411730
316340
240680
431349
420690
293135
315015
293130
251335
251330
352042
411740
240690
430020
431350
431333
411745
430003
431337
316350
430005
410410
431339
293140
330630
250010
352050
251340
410420
411750
260290
431340
431342
430010
410425
431365
313290
240660
293150
353390
251310
293160
171510
230410
171515
210805
411760
430040
410430
431370
210800
251315
260280
260260
240670
330615
330610
316330
315000
352070
171500
230400
293170
355100
251320
410440
411770
431360
410442
430030
210810
260270
431300
431301
290980
170290
431303
431306
160005
313270
251380
330600
420650
250050
230435
210825
521350
420640
500410
230430
355110
150670
210820
241105
510680
241100
510682
411700
510685
520025
316310
251390
251392
290990
411705
420660
421985
230423
250053
230420
500400
355120
250057
251385
510675
170270
510677
150680
520030
230427
230426
210830
230425
292700
160025
160027
411710
160021
230460
313250
160023
251360
314587
420670
160020
420665
355130
250020
210845
251350
500430
230450
210840
150690
172000
431310
411725
314590
411720
520005
160015
411722
292710
411721
160010
251370
250040
411727
411729
420680
251365
420675
230445
521340
250030
230440
520013
210850
431320
290940
250090
315890
230480
313230
520060
500450
150635
171575
355150
280730
241140
171570
150630
210860
421935
521390
170240
210880
430885
241142
290950
313240
230470
420610
500440
421940
230465
280720
150640
210870
241150
170230
430890
220217
210890
290960
241110
310180
315870
220210
220211
250073
220213
313210
250070
521370
251398
314537
420620
280710
421950
500470
150658
150655
230495
251396
521377
150650
355170
352900
220207
220209
220208
290970
241120
250080
313220
220200
230490
421970
220202
220205
250077
500460
314545
421960
280700
170255
521385
150660
355180
521380
430850
290100
310280
315970
292760
291430
314640
510729
412190
220240
510720
241180
510726
290115
430840
430843
315980
292770
220220
430845
314650
291440
290110
220225
313320
510719
510718
421900
220230
280760
510710
510715
241190
355080
430870
520993
291450
292780
220253
310260
290120
520995
220255
314620
315950
220260
421910
280750
421915
241160
430880
355090
421917
130100
291465
290135
510740
430865
291460
290130
220245
292790
313300
314625
220250
280740
421920
510730
211300
510735
241170
510770
292720
430810
270530
220275
311570
220277
351500
412150
315920
220280
220285
250920
150590
250939
351515
510760
292730
291400
430800
351519
220265
311580
310250
351510
430805
314600
220270
412160
220272
521440
220271
315935
220273
520110
250930
250933
250905
510790
292740
510792
430830
291410
210010
510795
270510
510794
521400
352850
500500
312880
311550
521405
310220
412170
500510
311547
521410
510785
510788
510787
210005
412175
250900
351535
510780
250915
430820
291420
270500
210020
292750
312890
352860
430825
220290
412180
210015
250910
510774
510777
510776
510779
320480
210030
293210
350210
351540
270570
290180
311530
312860
290190
250960
412110
130160
130165
210040
320490
210043
421070
351550
290195
293220
520940
261610
350220
270560
312870
310210
520945
310200
310205
250970
412125
130170
412120
210050
520915
320460
210055
421080
421085
270550
261600
520910
293230
351570
130180
210047
250940
412135
412130
320455
130185
320470
210060
520929
421090
350240
270540
293245
520920
354600
293240
311510
312840
250950
130190
320465
412140
130195
130110
210070
130115
290140
421020
240725
291470
312810
320435
410370
320450
210083
130120
240730
260320
261650
421030
210080
291480
290150
312820
350270
520990
312825
410380
210095
315070
130130
261640
421040
350275
240700
291490
210090
270590
290160
510706
410390
350280
250980
410395
510700
320410
130140
510704
261630
260300
520960
354640
421050
293200
240710
270580
290170
421055
250990
520970
320425
412100
130150
320420
315170
260370
240760
421220
251410
320517
320515
352120
354780
500375
430180
500370
430185
410570
430187
260380
315180
260360
421230
251420
421225
421223
312900
421227
352130
430170
320520
410580
430175
240740
315150
421240
521295
353470
170105
410590
170100
171430
521290
500390
240750
260340
315160
353475
260345
150506
353480
251400
150503
320506
430190
150500
430192
320503
320500
320501
412300
171420
500380
430195
410520
293250
250120
251455
230510
352160
210900
353490
251450
210905
130080
431470
410530
411860
430140
130083
431455
315140
316470
251470
293260
230500
251465
250130
293270
352170
251460
250135
411870
410540
130090
430130
210910
431460
430155
260392
240780
312083
316443
316440
312087
315110
421200
352180
230533
210923
293280
230530
210927
251430
250100
431490
410550
411880
430160
430163
210920
230535
312090
431478
431477
411885
240790
316450
315120
421210
293290
230523
250110
251445
230520
251440
355220
421205
410560
430150
431480
250115
230526
411890
210930
260390
431420
313390
241210
312060
316420
521225
420770
250170
210945
521230
420768
230550
355230
420765
150555
150553
150550
431430
210940
292805
431410
292810
510560
510562
312070
431413
241220
411820
431415
315100
431417
316430
420780
250180
420775
355240
171488
210955
230540
150565
210950
150563
510558
150560
510590
431445
431447
431446
170190
431449
292820
410500
230580
251480
521205
250150
313375
420790
355250
420785
250140
355255
500310
210960
150570
431450
430120
411845
430100
410510
241200
411840
430107
312050
313380
292830
291500
230570
251490
250160
250153
230565
521220
250157
230560
411850
210970
210975
430110
431440
150580
210990
241255
500325
220310
500330
420720
312015
150510
241260
210980
521270
314690
312030
500315
220300
230590
420730
500320
150520
241270
355280
170110
521280
431403
431402
431405
241230
250190
431407
220330
431406
500348
313330
220335
312000
521250
420740
500350
314655
220340
150530
241240
355290
220327
411800
220320
312010
313340
314670
420760
314675
220323
220325
150549
420750
150548
420757
500345
150543
241250
150540
170130
430970
290225
270610
430975
292880
231010
314760
291550
290220
312100
313430
220360
231000
510600
430960
292895
270600
430965
220342
291560
292890
313440
290230
312110
220345
352920
220350
211400
430995
510630
220375
291570
290240
231030
352930
313410
314740
510629
510628
220380
231025
170900
520880
420700
510621
510620
510623
510622
510625
241280
510624
510627
510626
430980
290250
231020
313420
352940
291580
351610
510618
510617
510619
520890
220370
510610
241290
430990
510615
510650
430930
210110
292840
291510
270650
351620
231050
521305
314720
521308
314710
412270
521310
150475
510642
210100
150470
150490
352965
270644
210120
292850
291520
270642
430920
270640
220385
310370
430925
231040
351630
310375
412280
220390
510631
150480
510637
291535
430950
290205
291530
290200
210130
270630
292860
351640
430957
311670
310340
231070
412290
210125
150497
510665
150495
290210
430940
270620
210140
352980
292870
350320
291540
310350
231060
314700
521300
210135
210150
231090
421180
260410
421185
351660
293330
352990
292000
350330
231095
520810
421189
270690
260415
421187
311650
240800
280010
130040
412230
210160
293345
421190
292010
350340
351670
231085
240810
270680
311660
312990
293340
231080
354700
170950
412240
130050
210170
210173
430912
270670
430915
312960
292020
293350
312950
350360
170980
412250
130063
130060
210180
130068
430900
270660
293360
520800
292030
312970
310300
412260
312965
412265
130070
210193
260450
240840
290265
421145
210190
291590
290260
311600
312930
350380
520860
280050
410490
240850
293305
260440
130002
130008
421150
293300
130006
290270
312940
251500
520870
430090
311615
412200
280040
293317
315190
130010
260430
293315
130014
353420
520830
293310
240820
290280
421165
312910
412210
280030
320530
240830
130020
412215
412217
260420
293325
352100
520840
353430
290290
354765
421175
312920
353440
170930
280020
130030
412220
211085
260010
240400
412865
411535
412863
316140
350055
420490
250680
310830
150830
411540
412870
410210
431150
521190
240410
261330
316150
411545
260005
354420
211090
354425
270290
500240
310840
350070
250690
150840
410220
411550
431140
431142
412880
313090
316120
261320
353100
330420
220810
270270
250660
270280
350080
353110
431171
171790
431170
431173
431175
500270
411560
521170
170460
220800
330415
316130
261310
330412
330414
270260
330410
250670
310820
431160
411573
310825
411575
431162
431164
500260
521180
410240
411570
171780
412820
240440
220830
316105
420450
421780
420445
421775
500295
261390
431110
500290
260060
260040
411500
240450
412830
421790
316110
150808
420460
220820
150805
150803
420455
171720
150800
310800
251100
412840
261380
260050
500280
431100
260030
431123
240420
261360
431125
411510
431127
313050
314380
420470
220850
313055
150815
354480
421795
150812
150810
412850
411520
171750
261370
431130
431113
431112
431115
260020
261350
412855
314390
240430
412853
420480
313065
220840
170410
420475
354490
150820
412862
410200
412860
411530
431120
430695
430697
510450
315690
510452
314360
240485
290740
220870
313030
251140
420400
421730
251130
240490
290755
350900
290750
251150
220860
421750
220865
353180
420410
521120
421740
420415
420419
260090
420417
430690
430693
172210
430692
290760
412800
240460
315670
313010
314340
420430
314345
420420
230210
251110
421755
240470
260080
353190
210600
350920
510460
412810
315680
350925
220880
314350
290770
220885
420440
421770
220887
230200
521100
251120
220890
420435
240480
260070
210610
230205
430650
290700
430655
311290
315650
314320
510490
251180
521150
315645
314315
230230
500210
210620
430660
431990
430640
431971
510480
431970
290710
431973
430642
350945
430645
314330
313000
316990
315660
251190
210637
230220
500200
421700
210630
210635
431980
521160
210632
290720
430673
430675
430676
316960
311270
251160
230260
350950
314300
421710
500230
172208
210640
421715
430680
210660
290730
311280
230250
315640
316970
500215
314310
500220
421720
521140
210650
430670
292525
431940
292520
430610
430613
130310
311370
310040
260930
230280
314400
350850
315725
520780
280530
210663
210667
130320
430600
291200
431930
210680
311380
310050
292530
431937
260920
431936
430605
230270
430607
315740
314410
520790
280520
210675
431960
130330
430630
430632
210690
430637
520753
311350
312680
291210
292540
315710
260910
260915
312675
315700
280510
520760
220020
510500
430620
130340
292550
312690
311360
291220
350880
310030
315720
220005
230290
280500
220010
431900
260970
510530
320280
290780
313990
353920
311330
312660
220040
280570
510523
510525
260960
320290
510520
290790
220025
312670
311340
220027
310010
353930
220030
172130
510510
280560
510515
510517
211100
431920
